line	min
0	2.2835954
1	2.4349079000000002
2	2.450015133333333
3	2.4800522
4	2.5024394666666665
5	2.4873322333333334
6	2.420780466666667
7	2.263938
8	2.4735709000000003
9	2.445118866666667
10	2.5798620666666667
11	2.5891196
12	2.7259400333333335
13	2.5941615
14	2.3752710666666665
15	2.487554633333333
16	2.6428059000000004
17	2.6729053
18	2.4853658666666667
19	2.4415244
20	2.5283183
21	2.581547733333333
22	2.6129795666666666
23	2.4466969333333335
24	2.3547021666666663
25	2.101055133333333
26	2.1504444666666664
27	2.2987420000000003
28	2.3775683
29	2.3488884666666667
30	2.2172628
31	2.3473299
32	2.4991917333333333
33	2.4699506
34	2.4638590666666667
35	2.4700852
36	2.585835433333333
37	2.6221896
38	2.6540450333333334
39	2.524175566666667
40	2.5381203000000006
41	2.3062429000000004
42	2.3496032666666666
43	2.2739004333333335
44	2.284447166666667
45	2.22801
46	2.1286196
47	2.08981
48	2.1101643666666665
49	2.0920279
50	2.1265361666666664
51	2.2336592
52	2.3383543
53	2.3429577333333333
54	2.3619869666666666
55	2.272302933333333
56	2.2993473
57	2.1565868
58	2.3127403333333336
59	2.3127403333333336
60	2.3010629333333337
61	2.1638723666666664
62	2.1638723666666664
63	2.163872366666667
64	2.106234833333333
65	2.2181507333333332
66	2.196131466666667
67	2.2379314333333333
68	2.1274007333333333
69	2.109833633333333
70	2.1842580333333337
71	2.0100856
72	1.9874796333333336
73	1.8920089666666666
74	1.9854794666666666
75	2.0131635333333335
76	2.0658576
77	2.0658575999999997
78	2.1146160333333337
79	2.2265319333333333
80	2.3385693
81	2.5372738666666668
82	2.3806773000000003
83	2.2426301333333334
84	1.9674830666666665
85	1.9290607666666668
86	2.1265696999999997
87	2.2223020333333334
88	2.3313858
89	2.1584912333333333
90	2.1119183666666665
91	2.201654833333333
92	2.2823670000000003
93	2.3699014333333337
94	2.3625324666666665
95	2.3098384
96	2.1706418333333333
97	2.1217811999999996
98	2.3327985666666664
99	2.496202333333333
100	2.5154680666666667
101	2.2820118
102	2.2069617333333333
103	2.1282083333333333
104	2.2228065999999997
105	2.3510837666666666
106	2.406182466666667
107	2.5871170333333335
108	2.556827766666667
109	2.6437301333333334
110	2.5750804666666665
111	2.6904117333333333
112	2.548410666666667
113	2.433454
114	2.3545041333333336
115	2.3545041333333336
116	2.3377106
117	2.2804986
118	2.4013727
119	2.5359895666666668
120	2.4668213666666667
121	2.3887238666666666
122	2.254107
123	2.3608091
124	2.3180324999999997
125	2.3180324999999997
126	2.2113304
127	2.4118146
128	2.5398210666666667
129	2.5566146
130	2.3561304
131	2.2203599
132	2.2213509666666664
133	2.2533093
134	2.2404105333333333
135	2.2226259333333336
136	2.2349531333333332
137	2.3655304666666663
138	2.4400549666666667
139	2.4379566333333336
140	2.5569807
141	2.526741733333333
142	2.5165128666666665
143	2.2930810333333334
144	2.260844533333333
145	2.4352658666666667
146	2.6450558333333336
147	2.7180772666666666
148	2.5158368
149	2.357929
150	2.341523066666667
151	2.3642106666666662
152	2.351107266666667
153	2.3267282666666667
154	2.344187
155	2.4520888333333333
156	2.4094992666666664
157	2.5143427333333332
158	2.4064409
159	2.506788633333333
160	2.3193565666666665
161	2.3185448999999996
162	2.1781981333333333
163	2.399782
164	2.334979533333333
165	2.3519539999999997
166	2.1906423
167	2.242345766666667
168	2.3071482333333333
169	2.2868751
170	2.2581962
171	2.169822
172	2.1968699
173	2.1968699
174	2.4095147666666668
175	2.6240831
176	2.6240831
177	2.7126729666666662
178	2.7667370000000004
179	2.7937849
180	2.5594196
181	2.4341586333333334
182	2.5295049666666665
183	2.5295049666666665
184	2.3793588
185	2.4230131333333333
186	2.5780162000000004
187	2.6173773000000002
188	2.4716018666666666
189	2.4560679999999997
190	2.680234
191	2.9145993000000003
192	2.780526866666667
193	2.516999766666667
194	2.4284099
195	2.3803812333333334
196	2.3803812333333334
197	2.2143326666666665
198	2.40274
199	2.539014433333333
200	2.539014433333333
201	2.3559082
202	2.2196337666666666
203	2.2399069
204	2.4273838666666667
205	2.4273838666666667
206	2.5775300333333333
207	2.5902296333333332
208	2.8179604
209	2.6475410999999998
210	2.630470766666667
211	2.6371053
212	2.9327855666666665
213	3.021375433333333
214	3.1944494999999997
215	3.1569078000000004
216	3.1569077999999995
217	3.1699567666666666
218	3.3231136666666665
219	3.4656969333333336
220	3.5170038333333333
221	3.465994366666667
222	3.4490656333333334
223	2.9772704
224	2.7874037
225	2.7941453666666667
226	3.247439066666667
227	3.0972929
228	2.8806775666666664
229	2.756137633333333
230	2.990502933333333
231	3.3299282
232	3.239039866666667
233	3.3738794
234	3.1985604999999997
235	3.338601066666667
236	3.475899333333333
237	3.6106377666666667
238	3.6389997
239	3.5944413666666666
240	3.6210757333333334
241	3.2430639666666665
242	3.2304271
243	3.2325763666666667
244	3.583289633333333
245	3.3752936000000004
246	3.380362
247	3.3913705666666663
248	3.6177018000000003
249	3.6223242333333334
250	3.272690666666667
251	3.2482134000000005
252	3.2074742
253	3.525477966666667
254	3.3911452333333334
255	3.4392361
256	3.5972225000000004
257	3.650088266666667
258	3.6480436
259	3.558431433333334
260	3.6400707000000003
261	3.6294822000000004
262	3.657939433333334
263	3.7357785000000003
264	3.679624066666667
265	3.797639833333333
266	3.8038295666666664
267	3.8152736666666667
268	3.7402951666666664
269	3.6200103333333336
270	3.682494033333333
271	3.6721790999999997
272	3.600209166666667
273	3.4810944666666663
274	3.4605669999999997
275	3.669195633333333
276	3.8532516
277	3.902359833333333
278	3.8197824666666667
279	3.7843179333333334
280	3.7528695333333335
281	3.8429712000000005
282	3.7493010666666664
283	3.7612183333333333
284	3.6658028666666667
285	3.7286823333333334
286	3.786172066666667
287	3.910390766666666
288	3.9744801666666665
289	3.9887123
290	3.7151807333333333
291	3.7587097333333332
292	3.7616739999999993
293	3.8616870666666663
294	3.2865054666666667
295	3.134226566666667
296	3.2194174333333336
297	3.6016627
298	3.6762229333333334
299	3.5881204333333336
300	3.7352751666666664
301	3.6258766666666666
302	3.7562572999999997
303	3.728878566666667
304	3.8346985
305	3.916275433333333
306	3.8585939000000002
307	3.9067575666666663
308	3.8274555666666665
309	3.9992351
310	4.138382533333334
311	4.2809805333333335
312	4.254098
313	4.1549168
