line	max
0	22.015285
1	22.032622000000003
2	22.032622000000003
3	21.913140400000003
4	21.672888999999998
5	21.440017
6	21.422679999999996
7	21.293196599999998
8	21.4126782
9	21.670266599999998
10	21.9031386
11	21.903138600000002
12	22.032621999999996
13	21.6971516
14	21.679814600000004
15	21.6971516
16	21.6971516
17	21.6971516
18	22.032621999999996
19	22.032621999999996
20	21.787321000000002
21	21.804658
22	21.804658
23	21.7201778
24	21.596228399999994
25	21.841529399999995
26	21.824192399999998
27	21.8241924
28	21.8404862
29	21.9644356
30	21.9644356
31	21.8660256
32	21.8660256
33	21.934212000000002
34	21.934211999999995
35	21.916874999999997
36	22.015285
37	22.015285
38	21.916874999999997
39	21.621677
40	21.621677
41	21.4603528
42	21.4603528
43	21.490576400000002
44	21.717588
45	21.649401599999997
46	21.8107258
47	21.810725799999997
48	21.8107258
49	21.878912200000002
50	21.878912200000002
51	21.8107258
52	21.8107258
53	21.8107258
54	21.7425394
55	21.5104646
56	21.5104646
57	21.5104646
58	21.5104646
59	21.578651
60	21.8107258
61	21.878912200000002
62	21.8107258
63	21.878912200000002
64	21.8107258
65	21.878912200000002
66	21.878912199999995
67	21.8231492
68	21.8231492
69	21.8913356
70	21.891335599999998
71	21.908672600000003
72	21.9644356
73	21.8962492
74	21.8962492
75	21.8962492
76	21.644444599999996
77	21.712631
78	21.712631
79	21.644444599999996
80	21.661781599999998
81	21.8962492
82	21.8962492
83	21.964435599999995
84	21.9644356
85	21.947098600000004
86	21.947098599999997
87	21.947098599999997
88	21.878912200000002
89	21.947098600000004
90	21.9644356
91	21.835819800000003
92	21.835819800000003
93	21.835819800000003
94	21.7676334
95	21.68211
96	21.8107258
97	21.6757054
98	21.569000199999998
99	21.4092226
100	21.3811848
101	21.058283
102	21.125117
103	21.2318222
104	21.459786200000003
105	21.487824
106	21.828062799999998
107	21.6445972
108	21.7301206
109	21.6619342
110	21.6619342
111	21.5764108
112	21.748713
113	21.6631896
114	21.731376
115	21.799562399999996
116	21.867748799999998
117	21.688919199999997
118	21.5054536
119	21.4070436
120	21.2830942
121	21.024914799999998
122	21.2149078
123	21.466559800000002
124	21.5823068
125	21.6380698
126	21.8962492
127	21.8962492
128	21.828062799999998
129	21.487824
130	21.316896199999995
131	21.1893316
132	21.257517999999997
133	21.3257044
134	21.580419800000005
135	21.751347600000003
136	21.878912200000002
137	21.7000632
138	21.631876799999997
139	21.7000632
140	21.638766200000003
141	21.6387662
142	21.834952199999996
143	21.9031386
144	21.8047286
145	21.570368600000002
146	21.144320399999998
147	21.002371
148	20.750719
149	20.849128999999998
150	21.2303094
151	21.6563576
152	21.780970000000003
153	21.936397799999998
154	21.936397799999998
155	21.850874400000002
156	21.850874400000002
157	21.487031
158	21.583255200000004
159	21.4482348
160	21.516421200000003
161	21.516421199999996
162	21.812078200000002
163	21.7136682
164	21.7502786
165	21.492099200000002
166	21.178285799999998
167	21.2464722
168	21.2655324
169	21.2655324
170	21.523711799999997
171	21.854862200000003
172	21.854862200000003
173	21.6655728
174	21.7639828
175	21.6655728
176	21.2843924
177	20.920549
178	21.1891882
179	21.016505199999997
180	20.688867
181	20.9543004
182	20.8781014
183	20.4520532
184	20.2608928
185	20.6187546
186	20.717164599999997
187	21.157207
188	21.447342999999996
189	21.811186399999997
190	21.004786799999998
191	20.5787386
192	20.1526904
193	20.2886026
194	19.9247592
195	20.5872302
196	20.0529582
197	20.2668914
198	20.0016278
199	20.100207599999997
200	20.037919
201	20.634395800000004
202	20.4204626
203	20.314091600000005
204	20.5966922
205	20.888432799999997
206	20.801105999999997
207	20.9319562
208	21.1722264
209	21.026273600000003
210	20.582888399999998
211	20.4952934
212	20.532312
213	20.3272018
214	20.029769400000003
215	20.0297694
216	20.5685346
217	20.5685346
218	20.545775400000004
219	20.989160599999998
220	21.1570294
221	20.898850000000003
222	19.9528736
223	19.1079516
224	18.845715600000002
