line	upper
0	10.505485012144714
1	10.159936970642281
2	9.955765180299695
3	9.77807370872388
4	9.66104357945893
5	9.650757460213619
6	9.622798870273812
7	9.652458267270797
8	9.619887530775769
9	9.57336225730765
10	9.56605105437524
11	9.536641671510363
12	9.595049536357696
13	9.613877246664952
14	9.582855528165002
15	9.602765676996054
16	9.542332510893328
17	9.508718312356164
18	9.50011152253461
19	9.479909488613329
20	9.505601722563206
21	9.515438455618792
22	9.525913758441895
23	9.526936548040506
24	9.50940612143194
25	9.508894450978907
26	9.502341156460236
27	9.473361433858958
28	9.53312699400353
29	9.502625777900407
30	9.507227787652159
31	9.516312530964306
32	9.459909239204507
33	9.530132313282396
34	9.521501002300003
35	9.500019601866722
36	9.479980873411655
37	9.459257253840777
38	9.444432856746495
39	9.49468046365527
40	9.50591613214292
41	9.482518418826935
42	9.505464355985422
43	9.478641316842255
44	9.527307020790566
45	9.524892223528212
46	9.563320107172109
47	9.529219887868644
48	9.48592864132922
49	9.537246838533392
50	9.519097107328859
51	9.558437712042302
52	9.566935299708627
53	9.54884558771904
54	9.537708260542276
55	9.51763016164929
56	9.487846297206803
57	9.45133153903921
58	9.465968919754587
59	9.490327350097942
60	9.552834230478581
61	9.612606751607618
62	9.651373948688473
63	9.624310959624287
64	9.654216723241554
65	9.641683790894401
66	9.579791610584017
67	9.650597590956798
68	9.58730186039279
69	9.614615679901725
70	9.606583659721563
71	9.579190183153724
72	9.67031901455257
73	9.631538553220523
74	9.701400405946247
75	9.722819212500895
76	9.699912812588872
77	9.731139586300861
78	9.735695974073005
79	9.742169003256844
80	9.771636625170744
81	9.80575074906465
82	9.79877984529707
83	9.898750627073987
84	9.874415480164705
85	9.913525229345383
86	9.946378432443755
87	9.931905424639147
88	10.01341026244879
89	9.90948549128693
90	9.9810770584412
91	9.97970538032498
92	9.93873035276831
93	9.945715549309009
94	9.85452976015847
95	9.803577253545157
96	9.768591074305144
97	9.824936044801888
98	9.81289854121185
99	9.795374009653422
100	9.765338955890659
101	9.78461103759934
102	9.846091981305065
103	9.836609400348294
104	9.845484713941905
105	9.790178564369315
106	9.756537483943301
107	9.802938584207752
108	9.829124283894494
109	9.860849254754472
110	9.877600907390143
111	9.885021133799526
112	9.839162716215823
113	9.834858728976048
114	9.838298799294018
115	9.859755382211425
116	9.919859677407974
117	9.983674461881517
118	9.946798044523394
119	9.880904929586087
120	9.859393948125184
121	9.835747608162942
122	9.909067701689038
123	9.977960547014039
124	10.109705601452275
125	10.110958418975065
126	10.10525939134156
127	10.062142396502484
128	9.994081199215206
129	9.971567354997298
130	9.902635991836156
131	9.9081049757547
132	9.916826429595046
133	9.991274886052203
134	10.166254173455677
135	10.262708734008177
136	10.246837331840677
137	10.269130872202524
138	10.157527320754475
139	10.13019427944242
140	10.137049813995494
141	10.08912940653977
142	10.132140683196557
143	10.160404429955305
144	10.15957576417131
145	10.153739576286497
146	10.12732653088842
147	10.052390783772971
148	10.05819723963217
149	9.980589343460352
150	9.932577391644077
151	9.997502051883366
152	9.992415394331335
153	10.059839450917519
154	10.065449945667023
155	10.086700688628461
156	10.057427209367921
157	10.039550930771656
158	10.026431245122293
159	10.050920004172463
160	10.149330793436333
161	10.272394275986446
162	10.326039672053046
163	10.288272956984853
164	10.362018700686757
165	10.375309121938102
166	10.467654683869753
167	10.518796263466818
168	10.446487959610113
169	10.40726280576143
170	10.404931113493442
171	10.397760425978722
172	10.371545532008327
173	10.304141341986682
174	10.239247261678754
175	10.285367867608247
176	10.269630597501711
177	10.372023669815825
178	10.350874255490085
179	10.334267387420216
180	10.368971985489372
181	10.27299874670736
182	10.410818846491537
183	10.37140879400495
184	10.302811623848793
185	10.401641807474036
186	10.361443287744727
187	10.406208934026486
188	10.482934536503722
189	10.481227811563897
190	10.3999933950705
191	10.304277828033403
192	10.222682702428443
193	10.135740848265058
194	10.217172561328052
195	10.369302118255936
196	10.480648860635574
197	10.491577498703611
198	10.546459498905289
199	10.472799899301206
200	10.49557024360635
201	10.40835711141555
202	10.321297706840456
203	10.222798667862389
204	10.228465852020278
205	10.314051471306874
206	10.447474370612731
207	10.433052598592887
208	10.502168177665038
209	10.556026305977545
210	10.41958102484663
211	10.456993776214379
212	10.325726228683564
213	10.373656940958252
214	10.422132018274935
215	10.524111844121292
216	10.566178141590862
217	10.635877784620313
218	10.644613608528644
219	10.740975224130052
220	10.898537604293557
221	10.770996937701709
222	10.685115895632073
223	10.426350744105672
224	10.146526384611766
225	10.218748595395155
226	10.317481487427859
227	10.353479999877658
228	10.499609703635118
229	10.351342341906095
230	10.448583046231562
231	10.558272571383135
232	10.559916919626808
233	10.604190946569707
234	10.432852802180298
235	10.491237166768403
236	10.52929351627148
237	10.781671948377436
238	10.889513797816134
239	10.909514742790714
240	10.90976279718053
241	10.934860922007404
242	10.82742792105898
243	10.85868848548678
244	10.710893579188706
245	10.722577766052538
246	10.741824151188258
247	10.725542249601084
248	10.825714408073988
249	10.775755812803787
250	10.652628970592989
251	10.588646696361874
252	10.458407835484106
253	10.390243314638235
254	10.556238679812024
255	10.717675807472718
256	10.832081704088115
257	10.627510674142018
258	10.590907480276936
259	10.397915400020949
260	10.578110013416536
261	10.810888381961442
262	10.97776370621697
263	10.930944918826883
264	10.828904673557759
265	10.687054434738574
266	10.709499374883558
267	10.599626679384652
268	10.573000502570524
269	10.457155067049573
270	10.393992784414177
271	10.633805232576874
272	10.81427720867784
273	11.157857246265115
274	11.237771378771015
275	11.165186961524688
276	10.990755652368591
277	10.958530438560132
278	10.770388988399983
279	10.625109442487743
280	10.407859224580612
281	10.319301780872937
282	10.35327143821032
283	10.67583208933519
284	10.763898572953815
285	10.782841909764667
286	10.806437379400545
287	10.627995141067334
288	10.871764481561403
289	10.857050155210228
290	10.94765448914451
291	11.096748742095578
292	10.858243340406439
293	11.098419467283474
294	10.883004089845958
295	10.691741898948573
296	10.863786413927357
297	10.69634264841977
298	10.713807506756083
299	10.799408563444414
300	10.612726725338906
301	10.43096587559696
302	10.455746181126948
303	10.451379937042741
304	10.697523296095566
305	10.635668394926768
306	10.646659648524782
307	10.621610998461371
308	10.698293224558398
309	10.789700934741893
310	10.545169758982889
311	10.573293493894582
312	10.093198170190465
313	9.998497729564587
314	10.390224019957735
315	10.330926264339475
316	10.610178689386526
317	11.045989298289868
318	10.951566117650199
319	10.901738988712525
320	11.176499223409046
321	11.0195187317827
322	11.176568351320325
323	11.35784456511094
324	11.166004923366165
325	11.098722929147216
326	11.050709202626651
327	10.788364218729313
328	10.734941253549
329	10.77833638523079
330	10.493269428693036
331	10.779999466835623
332	10.484292266148952
333	10.383490873666908
334	10.813942192089929
335	10.713516002332447
336	11.164187777614792
337	10.564987834936238
338	10.295770673132111
339	10.37989962110329
340	10.509275919224102
341	11.032606832422463
342	10.969679917422297
343	10.931882562220931
344	10.545858980524049
345	10.618080954387333
346	10.160285984503034
347	10.321441213193856
348	10.576092157015953
349	10.742389457100924
350	10.966828152572333
351	10.575471829264444
352	10.274817448228694
353	10.090934870630038
