line	lower
0	4.14076219970885
1	4.1874320545436525
2	4.19223456404418
3	4.198826929038509
4	4.194739522329776
5	4.193216172469448
6	4.209925123923825
7	4.213191715882206
8	4.223509772093005
9	4.235076630429469
10	4.222206893042147
11	4.237222485614382
12	4.22833483501182
13	4.225570208515904
14	4.242565523306542
15	4.212785025079219
16	4.209315774975521
17	4.215298293193815
18	4.2053049022838085
19	4.2170321708386105
20	4.21515587346421
21	4.204822850110242
22	4.2045394859266985
23	4.2133417426193756
24	4.223290584630619
25	4.214727181367763
26	4.210454345241386
27	4.193192146141146
28	4.182941938927064
29	4.187159995255974
30	4.1858819572680765
31	4.1820703897773495
32	4.171939136298112
33	4.172140942010403
34	4.17935526109121
35	4.18827696443678
36	4.179747112393986
37	4.17316214637503
38	4.153292339920515
39	4.145142309863696
40	4.162705094122622
41	4.160112773974868
42	4.155485393664206
43	4.140816579287864
44	4.113288274635668
45	4.095978961789861
46	4.093718266796718
47	4.110907819146124
48	4.124610440891315
49	4.131843669958876
50	4.142332796360696
51	4.128382691031892
52	4.1172039314143305
53	4.103257785841443
54	4.0997706576551245
55	4.093678355031083
56	4.0993377563974605
57	4.124820859365183
58	4.10649366975041
59	4.0935112757089955
60	4.112922549483878
61	4.093524299742569
62	4.112736083288252
63	4.154661355272944
64	4.155999366445396
65	4.187687741924998
66	4.206351717664626
67	4.184913511225618
68	4.166791829280431
69	4.133795686577445
70	4.1022719826945
71	4.080348414504803
72	4.069762529388727
73	4.074546935960002
74	4.103057138283523
75	4.120431918376028
76	4.1200088670725865
77	4.110184885510319
78	4.078874913292557
79	4.079117289609107
80	4.09616450620025
81	4.102191698448323
82	4.134282299016774
83	4.154880608045274
84	4.162934697748387
85	4.172093028528726
86	4.142011255898794
87	4.138542311599895
88	4.141779299436953
89	4.153869899523773
90	4.185241864675179
91	4.179566354526124
92	4.167373085350332
93	4.158814808700898
94	4.180457184891301
95	4.180687132824525
96	4.209910135975421
97	4.222915868236546
98	4.176693658658152
99	4.16318152223886
100	4.136381676172173
101	4.136237336914824
102	4.181122206800064
103	4.217776264653022
104	4.235509798503348
105	4.246532264182241
106	4.215489601706597
107	4.194984722781118
108	4.173329884871787
109	4.153090331754676
110	4.171571787729512
111	4.181585007012123
112	4.209721646418793
113	4.2408139102604
114	4.244561566017141
115	4.259959818818357
116	4.212680178930399
117	4.186980916638178
118	4.193585954364323
119	4.160459337551867
120	4.216976391624417
121	4.2178399586180975
122	4.212467538103198
123	4.231372935135001
124	4.202667765761187
125	4.194729698026199
126	4.187836423426345
127	4.1994135161633785
128	4.250737576165104
129	4.279062410347938
130	4.258203935884631
131	4.266872728823783
132	4.2227841498383505
133	4.24079103037905
134	4.235640299366866
135	4.201725199926157
136	4.204847145090724
137	4.179990829618163
138	4.1907475566853964
139	4.213436020812215
140	4.220298638241754
141	4.195329884368528
142	4.173680980477716
143	4.134926837149191
144	4.1250487123365644
145	4.131289657888458
146	4.1961259149475385
147	4.215296170014981
148	4.204159309901122
149	4.230479632328346
150	4.215357972207429
151	4.247608508672261
152	4.280706549097152
153	4.2912391900407405
154	4.287854999571001
155	4.2965854204469505
156	4.291846050881224
157	4.27107758156585
158	4.265967384702755
159	4.21468844778675
160	4.212260487503284
161	4.2138248658003725
162	4.180100894449397
163	4.224511095104704
164	4.257246385183544
165	4.282149627781454
166	4.340584023784995
167	4.348078942012213
168	4.354704068481464
169	4.337498435109081
170	4.298527805442031
171	4.283167097982494
172	4.262868189234144
173	4.297550773324138
174	4.333290755401217
175	4.321268328013799
176	4.295425548668145
177	4.287736068087087
178	4.285472805878957
179	4.293164285702678
180	4.299398475200096
181	4.342372247620682
182	4.3098082104045545
183	4.3217281856617795
184	4.328280145283166
185	4.317333560951783
186	4.366857661595479
187	4.383967146471048
188	4.3834004049355055
189	4.351256390775148
190	4.355016159280622
191	4.398386142810692
192	4.455013801492297
193	4.49358337932506
194	4.472756899031273
195	4.443537619119461
196	4.4120804667064455
197	4.375097441219028
198	4.36394534469256
199	4.344729597179452
200	4.371594544492177
201	4.356233213335917
202	4.433403511579877
203	4.44799431008088
204	4.483321134506399
205	4.522152844084537
206	4.479106179115378
207	4.496274934571086
208	4.508472176003311
209	4.501602439989133
210	4.524723649802451
211	4.542729438929392
212	4.502488646802698
213	4.512406451732607
214	4.470198438944086
215	4.468128518966679
216	4.406663557462474
217	4.367893682865109
218	4.466129473836294
219	4.471490823888476
220	4.555055887629992
221	4.580101069030593
222	4.526693637070739
223	4.539377094681139
224	4.538270467676125
225	4.496539626050836
226	4.5232202729125
227	4.541172032147163
228	4.4975374003335356
229	4.691013488597386
230	4.736095493267602
231	4.740860997293975
232	4.856653191255635
233	4.779394544658007
234	4.728331521937241
235	4.653735792408707
236	4.629958552049783
237	4.540090619374425
238	4.542457875017131
239	4.5906404334838955
240	4.627527047401314
241	4.734173533822351
242	4.7367971504876865
243	4.723904260436356
244	4.7127207663725805
245	4.67117778637528
246	4.696184986920677
247	4.697348097551737
248	4.676269273030568
249	4.619640872117133
250	4.5495533351174045
251	4.511056493351835
252	4.434731301239406
253	4.488563333608579
254	4.609752477071152
255	4.6664527427040525
256	4.67492797659253
257	4.683274776399738
258	4.708177898095527
259	4.690099572143087
260	4.7311314705352885
261	4.780770379938495
262	4.690451072973859
263	4.703495053381644
264	4.651080633749454
265	4.575795131334102
266	4.475531088764489
267	4.424681634969274
268	4.488833663559718
269	4.520607182375482
270	4.611785815650332
271	4.749167212637062
272	4.692214323876524
273	4.699518737385932
274	4.763134594388728
275	4.667464103690756
276	4.805638612211851
277	4.833212811165234
278	4.76803603032009
279	4.751696486087312
280	4.7295757682394335
281	4.615978373485568
282	4.54359460001982
283	4.571901919343616
284	4.525066505969267
285	4.596849960773109
286	4.600573684807422
287	4.7423887181167075
288	4.738269095518859
289	4.737213621494656
290	4.8118615514471195
291	4.668622542639408
292	4.686386185286182
293	4.545151396131367
294	4.489056732068164
295	4.513528844478759
296	4.428034484039056
297	4.583354002275811
298	4.70141395030965
299	4.6549308631795405
300	4.706525267652479
301	4.691980573028893
302	4.57524064223634
303	4.562342232382817
304	4.675140568327313
305	4.685080013403558
306	4.734859840793916
307	4.8274412893005545
308	4.733388878961674
309	4.785410934673762
310	4.9060979462889325
311	4.8364325683319285
312	4.792667515464409
313	4.799885133339112
314	4.768949559662264
315	4.809714463951552
316	4.925799606457921
317	4.982366216254469
318	4.953846635472468
319	4.893505938515801
320	4.9147329499979415
321	4.756134977172839
322	4.789216088574584
323	4.777932546445163
324	4.761365964140397
325	4.723030208761447
326	4.536026247230311
327	4.613514339765243
328	4.483759385940456
329	4.480366978998747
330	4.576894202059266
331	4.5346722392868255
332	4.5793812387405035
333	4.6183458784164255
334	4.759917455890514
335	4.709910222622261
336	4.819806646887021
337	4.94850672373224
338	4.760170349911367
339	4.85476900416351
340	4.676192339639536
341	4.567303136917365
342	4.6596630276085875
343	4.458386737161395
344	4.687523014423686
345	4.593208897167544
346	4.492357763924888
347	4.625874445535736
348	4.285600962368325
349	4.26958463932283
350	4.304012388217142
351	4.3902798315463665
352	4.387027809310423
353	4.60328426670784
354	4.518062982663267
355	4.42573970098069
356	4.736463469679922
357	4.7132167797655775
358	4.8688169699476544
359	4.839125079719995
360	4.70767644893692
361	4.692048538307305
362	4.555515910798396
363	4.708028774866417
364	4.667389995470581
365	4.734325344225158
366	4.831159931817501
367	4.915782591897438
368	5.03248635999017
369	5.056350073523488
370	5.080182441412884
371	4.950093186441395
372	4.7202073393906225
373	4.554966231127388
374	4.791238580493716
375	4.731512680766426
376	4.74280606319723
377	4.699435281386795
378	4.342687341720854
379	4.303488700486418
