line	max
0	16.957403
1	17.17052
2	17.453301666666665
3	17.859481000000002
4	17.818622
5	17.818622
6	17.152863999999997
7	17.417115
8	16.938235666666667
9	16.387426333333334
10	15.923871999999998
11	16.224502666666666
12	16.651736
13	17.030993666666667
14	17.211887333333333
15	17.495458
16	17.626704
17	17.902981333333333
18	18.022085666666666
19	17.323847333333333
20	16.398679666666666
21	16.710219666666664
22	17.224346666666666
23	17.879172666666665
24	17.542364
25	16.974916333333333
26	16.811775666666666
27	17.29840533333333
28	17.056848
29	16.327160000000003
30	15.836312666666666
31	16.062049333333334
32	16.155907
33	16.419449333333333
34	16.310531333333333
35	16.699480666666666
36	16.273137333333334
37	16.72335766666667
38	16.707684333333333
39	15.855445333333336
40	15.666207
41	14.937567000000001
42	14.980610666666669
43	15.032220333333333
44	15.82146533333333
45	16.242036333333335
46	15.776924666666666
47	15.295448666666667
48	14.546407333333335
49	14.431728333333332
50	14.312331
51	15.178876833333334
52	15.554993833333333
53	15.106771166666666
54	15.043503333333334
55	14.488823333333334
56	14.795497
57	15.404383999999999
58	16.450166333333332
59	17.154989666666665
60	16.717972
61	15.603232666666665
62	15.911955999999998
63	15.858014333333335
64	15.790433333333333
65	15.139024999999998
66	15.129717666666666
67	14.489993166666666
68	14.462536499999999
69	13.893124166666666
70	13.91003
71	13.911952
72	14.667211333333332
73	14.521192666666666
74	13.541135666666667
75	12.802568
76	13.174894166666666
77	15.093329833333334
78	16.37564516666667
79	16.34373533333333
80	14.639972333333333
81	12.228384
82	12.227388666666668
83	13.057379666666668
84	13.757741666666666
85	13.767501999999999
86	12.942116666666665
87	12.745923666666664
88	12.533108333333333
89	12.105931666666665
90	11.737622333333334
91	12.278365666666668
92	12.192472
93	12.847954666666666
94	13.360950333333333
95	13.941087666666666
96	14.356411333333334
97	13.048908666666668
98	13.108552333333334
99	11.647204
100	11.100256333333334
101	11.096960333333334
102	12.023074
103	12.628363
104	11.924321666666666
105	11.405033000000001
106	12.350305333333333
107	12.426898333333334
108	13.057466
109	11.799830333333333
110	12.296448333333332
111	11.375357
112	11.616983666666668
113	10.677123666666667
114	10.814526333333333
115	11.673600666666665
116	12.111541333333333
117	12.458657
118	11.782864333333334
119	11.538182999999998
120	11.439826333333334
121	11.017965333333331
122	11.151015666666666
123	10.658428666666666
124	11.51385
125	11.338797
126	12.370590666666665
127	11.435344666666666
128	11.004232666666667
129	11.647381000000001
130	11.384497000000001
131	12.123199
132	10.199466333333334
133	10.129277666666667
134	11.009304333333334
135	11.567499666666668
136	11.723678
137	11.070219666666667
138	12.077951333333331
139	11.97653333333333
140	11.314920666666666
141	10.481817666666666
142	10.018150333333333
143	9.954046666666665
144	10.239374666666667
145	11.802382666666665
146	11.903878666666666
147	12.050004000000001
