line	average
403	7.661148113166666
404	7.6535763770882355
405	7.8131960788529415
406	7.881619199576923
407	7.757052798615385
408	7.634582024871795
409	7.627557831538461
410	7.612680697902098
411	7.624397509370629
412	7.871891607832167
413	8.091636900000001
414	8.52979293090909
415	8.627981094545454
416	8.587249823636364
417	8.174458261818181
418	8.224674905454545
419	7.728329763636364
420	7.303837765454546
421	7.077745905454546
422	7.6370837200000015
423	7.357435796363636
424	7.312703539272728
425	8.351284179454547
426	9.177147998040404
427	9.12347341420202
428	9.115333130111111
429	9.36718819561111
430	8.464678116111111
431	8.081656073888889
432	8.0333748825
433	8.59922272
434	8.802295536785714
435	9.47265744
436	9.38954388857143
437	9.590597991071428
438	9.051553351428572
439	8.612742860000001
440	8.503935819999999
441	9.360319937142858
442	9.207686682857142
443	9.535178365714286
444	9.815235054285715
445	9.224666411428572
446	8.057360137142856
447	7.605200600000001
448	7.132399764285713
449	6.697571769523809
450	7.175402093333334
451	7.479013548571428
452	7.951273886666665
453	8.477231643333331
454	9.125951896666667
455	8.669680379999999
456	8.290795253333334
457	7.865784142666667
458	7.553135843999999
459	7.200294894
460	7.1347198800000005
461	7.34499312
462	7.6249684
463	7.742949244
464	7.795602108
465	8.012262883999998
466	7.6717868639999995
467	7.167330196
468	7.706287043999998
469	7.61070713
470	8.293038638
471	8.356506872999999
472	9.002560164999998
473	9.053958685
474	9.120571379999998
475	8.33846859
476	8.350867829999999
477	8.204478945
478	8.328542405
479	8.010492055
480	7.82275708
481	7.653945605
482	7.23469686
483	6.153746610000001
484	7.060581215000001
485	8.29454022
486	8.226835099999999
487	8.71913388
488	8.89490558
489	8.282939045000001
490	7.58104644
491	7.564278540000001
492	7.3964995700000005
493	6.8691883533333336
494	7.621130541666668
495	7.4064839000000005
496	8.295923893333333
497	8.686616053333333
498	9.174551
499	8.65342878
500	8.427585086666667
501	8.177816466666666
502	7.4284048333333335
503	7.018284073333334
504	6.688515506666667
505	6.954233206666667
506	6.910512
507	7.432940960000001
508	7.796961406666666
509	8.089343986666666
510	7.842044126666667
511	8.034933653333335
512	7.946161373333334
513	7.537420666666667
514	8.019349593333333
515	8.720266593333331
516	8.327850146666666
517	7.845797073333332
518	7.834583386666667
519	6.948709673333333
520	6.109108786666667
521	6.141234326666667
522	5.872325606666666
523	6.640851733333333
524	7.008705793333332
525	7.6266303933333335
526	8.093982966666667
527	8.49869664
528	7.919730573333334
529	7.86998958
530	7.438226426666667
531	6.357123240000001
532	6.469367020000002
533	6.256338633333334
534	6.098262940000001
535	5.8554376
536	7.180389126666666
537	6.812796153333335
538	7.7513628400000005
539	7.909513800000001
540	8.429005906666665
541	8.791299266666666
542	9.142528866666666
543	8.872417366666665
544	8.443911046666667
545	7.8939195600000005
546	6.645942646666667
547	6.698528073333334
548	6.833542360000001
549	7.4319014800000005
550	7.613445753333333
551	7.829312246666667
552	7.748375666666666
553	7.256430046666667
554	7.046288906666666
555	6.87316304
556	6.493614839999999
557	6.2832176466666665
558	6.249162733333334
559	5.880872433333334
560	6.92272028
561	7.563573053333333
562	8.330114886666667
563	8.462375913333332
564	8.972589746666666
565	8.35157284
566	7.811019713333333
567	7.136657013333334
568	7.177510173333334
569	7.11242792
570	7.298259660000001
571	6.918055820000001
572	6.850039693333334
573	6.861424573333333
574	6.37056306
575	5.789460920000001
576	5.885087806666666
577	6.044813373333333
578	5.90492438
579	6.0503792999999995
580	7.058857273333333
581	7.30886492
582	7.118920373333334
583	7.314461773333335
584	7.440612866666667
585	6.434468786666668
586	6.6728206
587	7.32414098
588	7.167037373333334
589	7.543342173333332
590	8.088106419999999
591	7.957568313333333
592	7.15517638
593	7.248233493333333
594	6.71774336
595	6.863627460000001
596	7.151176933333334
597	7.291173546666667
598	7.659105866666666
599	7.488550313333334
600	7.97976158
601	7.992780193333334
602	8.487036626666667
603	8.223912533333333
604	8.318438233333334
605	7.078275866666667
606	6.603737006666665
607	6.115571146666666
608	6.234540253333333
609	6.535642993333333
610	7.100707
611	7.362249319999999
612	7.670754073333333
613	7.924506453333334
614	7.777600766666666
615	7.433281306666666
616	7.078906413333334
617	7.154481673333334
618	6.954522093333334
619	6.664694186666667
620	7.278675206666667
621	8.087735026666667
622	7.635189573333332
623	7.1953009733333335
624	7.703365186666668
625	7.47051702
626	6.764378973333334
627	7.056817893333333
628	7.431191960000001
629	7.074591473333333
630	7.236409660000001
631	7.035780036666667
632	6.7493663900000005
633	6.6203475933333324
634	7.052777223333332
635	6.854636019999999
636	7.43102449
637	7.894644019999999
638	7.4534201
639	7.3640949
640	6.96226315
641	6.92726685
642	6.92616647
643	7.07477432
644	6.664871270000001
645	6.78661797
646	6.776176120000001
647	6.688168010000001
648	7.314541910000001
649	7.3943680700000005
650	7.397841470000001
651	7.203910490000001
652	6.8051943800000005
653	5.9045258800000004
654	5.69083766
655	5.3138359600000005
656	5.78609339
657	5.894813739999999
658	6.14574874
659	6.3212174
660	7.0172631999999995
661	8.2316696
662	8.8381171
663	9.7614999
664	9.634772960000001
665	9.139295440000001
666	7.037722239999999
667	7.77483694
668	7.04202726
669	9.3984664
670	9.863514120000001
671	10.214861719999998
672	8.91122386
673	8.6464196
674	7.0136444
675	6.819659140000001
676	6.936188339999999
677	9.0271984
678	11.099208740000002
679	10.91306274
680	10.92067068
681	10.52839222
682	8.402365620000001
683	6.44767296
684	6.22320386
685	5.7480831199999995
686	5.55809422
687	5.63691092
688	5.50450878
689	4.94743788
690	5.271012440000001
691	6.200405999999999
692	6.204074019999999
693	6.64510702
694	7.014934080000001
695	6.77375404
696	6.00449432
697	5.67206434
698	5.73820194
699	6.70196708
700	6.848344540000001
701	7.117693739999998
702	7.0332796
703	7.3541792
704	6.0017908
705	6.0949196799999985
706	5.941886799999999
707	6.130701480000001
708	5.61278088
709	6.11626418
710	5.80854724
711	6.853906640000001
712	7.236565359999998
713	6.7948543
714	7.332341600000001
715	8.01109714
716	7.43465494
717	7.264326539999999
718	7.708643599999999
719	7.013706999999999
720	6.77437254
721	6.247176680000001
722	6.056293739999999
723	5.69290004
724	8.02086104
725	8.2785999
726	8.736840560000001
727	8.8824091
728	11.7720558
729	10.6459218
730	10.9122392
731	10.6360856
732	11.0392884
733	8.8503836
734	7.42875286
735	6.29526552
736	6.0406334
737	5.725196599999999
738	4.8463557999999995
739	5.497477739999999
740	6.07627108
741	6.488049800000001
742	7.625164699999999
743	9.0026273
744	8.74736278
745	9.72246498
746	9.711140019999998
747	8.747269120000002
748	7.537837120000001
749	7.05353384
750	5.470745580000001
751	5.146679799999999
752	4.975667400000001
753	5.5664008
754	5.774997600000001
755	6.52384776
756	6.842663100000001
757	6.742892899999999
758	7.064318300000001
759	7.205431899999999
760	6.7787913
761	6.4955606
762	6.480818719999999
763	5.7006118
764	6.1238909999999995
765	8.4998903
766	9.1985124
767	9.125521420000002
768	9.03502508
769	8.702258879999999
770	6.1402082
771	5.3601816
772	5.33552922
773	5.23644988
774	6.10098848
775	6.2849743600000005
776	7.0729039600000005
777	6.93970808
778	7.08739128
779	7.05783028
780	7.237805279999999
781	6.586619880000001
782	7.174173280000001
783	7.004021679999999
784	6.5517490800000004
785	6.26086894
786	6.35512714
787	5.75128842
788	5.698007420000001
789	5.126373920000001
790	5.25551572
791	6.43962052
792	6.876729560000001
793	7.32050816
794	7.33086402
795	7.5171171
796	6.3139112
797	6.7326656
798	6.37113246
799	6.125832100000001
800	6.2440425600000005
801	6.21953532
802	5.92733692
803	6.324901259999999
804	6.790771599999999
805	6.6730670000000005
806	6.92638302
807	6.43299702
808	6.73265162
809	6.4091334799999995
810	8.20948048
811	8.511860000000002
812	9.053833800000001
813	8.5579594
814	9.2410196
815	7.456673880000001
816	6.69566294
817	6.785844739999999
818	6.47379854
819	5.75221874
820	5.4083536599999995
821	5.4662312
822	4.8048098
823	4.93681912
824	5.10897512
825	5.27282826
826	5.0820564599999996
827	5.48993818
828	5.2936565600000005
829	4.94162576
830	4.65410642
831	5.34369128
832	5.16480544
833	6.12873014
834	7.01343914
835	8.46878394
836	8.24601734
837	8.17935446
838	7.29132626
839	6.902003380000001
840	5.815587280000001
841	7.151721019999999
842	7.10335848
843	8.47221688
844	9.01072156
845	10.645991659999998
846	10.12330786
847	10.611498399999999
848	9.72318872
849	9.610787120000001
850	7.732133620000001
851	7.99876922
852	10.80870242
853	12.3644639
854	12.7589765
855	12.6850872
856	11.50292046
857	8.66634572
858	8.204642320000001
859	7.01526752
860	7.22684352
861	7.23332078
862	7.032522639999999
863	6.1943898399999995
864	6.53017394
865	8.48896194
866	9.11489382
867	8.880305400000001
868	8.28784552
869	8.40469902
870	7.051196620000001
871	6.75748672
872	7.4697776199999995
873	7.90143044
874	8.33905324
875	7.963770919999999
876	7.790906219999999
877	7.1387800200000004
878	8.63780928
879	9.948088480000001
880	11.0900098
881	11.6992832
882	12.2371842
883	11.742327800000002
884	9.92528272
885	8.94789684
886	9.37368994
887	8.872782
888	9.0490762
889	9.192896880000001
890	8.89803946
891	7.815200760000001
892	7.8556527
893	6.54934422
894	6.697363419999999
895	7.97247172
896	8.22525784
897	9.220277239999998
898	9.01863692
899	10.02128392
900	8.408779919999999
901	8.3412088
902	8.311425400000001
903	9.1159784
904	8.764768
905	10.9612704
906	11.7129904
907	10.701106000000001
908	10.358839800000002
909	9.353077240000001
910	8.83452404
911	8.108988239999999
912	9.836167240000002
913	10.95558824
914	10.7698856
915	10.3472074
916	11.213466
917	9.4711702
918	8.394114600000002
919	9.001594400000002
920	8.33635774
921	8.239146940000001
922	8.75885334
923	10.058362740000002
924	10.11030494
925	10.0251904
926	10.4038212
927	9.7193561
928	9.2287425
929	9.07158704
930	11.24438624
931	12.026442239999998
932	12.60668434
933	11.422596539999999
934	11.929532
935	12.234178400000001
936	10.24398088
937	9.678720880000002
938	9.817267000000001
939	8.853766920000002
940	6.86722672
941	6.80689996
942	6.741258759999999
943	6.5400791599999994
944	6.68701004
945	6.76882984
946	6.52458784
947	6.80488694
948	7.032098700000001
949	6.786940800000001
950	6.5634226
951	7.67562708
952	8.10347098
953	8.4478407
954	8.6293514
955	9.0979584
956	8.362609
957	7.758645400000001
958	8.077311400000001
959	8.150931199999999
960	7.656289199999999
961	8.2188722
962	9.401514600000002
963	8.439846600000001
964	8.1810236
965	7.37993312
966	7.327864320000001
967	6.21768872
968	7.2264661199999995
969	7.33156532
970	8.3312424
971	7.40371028
972	7.2001554
973	6.1060322
974	6.8108296
975	5.8538352
976	6.00884052
977	8.122655599999998
978	8.944181799999999
979	8.704582
980	11.258599
981	10.6904168
982	10.721698799999999
983	10.0733866
984	10.4365112
985	10.8059112
986	11.9090494
987	10.612034099999999
988	10.608343639999998
989	9.75439056
990	8.09931836
991	7.5126431
992	6.6767594
993	6.38558206
994	7.5985273399999995
995	6.681067539999999
996	6.749185
997	7.6849778
998	8.1799142
999	7.13241186
1000	7.0733520599999995
1001	7.27805298
1002	6.501040259999999
1003	7.01079046
1004	9.6731936
1005	11.035575399999999
1006	10.77249862
1007	10.790524139999999
1008	11.858527740000003
1009	9.134561
1010	8.130973000000001
1011	7.896972459999999
1012	8.67991746
1013	7.56299506
1014	8.0249368
1015	7.418700540000001
1016	8.03872594
1017	7.086255539999999
1018	6.881582540000001
1019	6.54047954
1020	6.7628952
1021	7.804007399999999
1022	8.35294714
1023	8.79549794
1024	8.56741148
1025	8.602789480000002
1026	7.11467964
1027	8.977757700000002
1028	7.8219193
1029	8.24413736
1030	8.43348476
1031	8.561662000000002
1032	6.123531300000001
1033	7.210521099999999
1034	7.854892100000001
1035	8.2852003
1036	8.6782729
1037	8.9893051
1038	7.9994992400000005
1039	6.84751636
1040	6.2461926199999995
1041	6.09330262
1042	6.13148928
1043	6.625085139999999
1044	7.42082662
1045	7.706637859999999
1046	7.2112770600000005
1047	7.3222487
1048	7.3969611
1049	6.683579300000001
1050	7.2395892
1051	7.58135094
1052	7.313858059999999
1053	6.88441526
1054	7.030664059999999
1055	7.10942826
1056	7.05166472
1057	7.746017
1058	7.50854952
1059	8.602451920000002
1060	7.9461485199999995
1061	8.08182944
1062	7.42665564
1063	7.567513320000001
1064	7.45298852
1065	6.89292212
1066	6.3642496
1067	6.173867400000001
1068	7.525118600000001
1069	6.981228399999999
1070	7.54550366
1071	7.7215133200000015
1072	8.44143932
1073	7.152423520000001
1074	6.63192486
1075	5.99425328
1076	6.81605902
1077	5.98277042
1078	6.447977420000001
1079	6.26666548
1080	6.38615154
1081	6.2549141399999995
1082	6.52053294
1083	6.88075814
1084	7.002527239999999
1085	7.2464423
1086	9.4554097
1087	11.538548500000001
1088	10.529546100000001
1089	10.378258740000001
1090	11.45548994
1091	8.63979802
1092	6.878185620000001
1093	7.43518902
1094	7.923004399999999
1095	7.270356
1096	7.014318319999999
1097	7.432011319999999
1098	7.65931872
1099	7.26426066
1100	6.74374286
1101	7.170447060000001
1102	7.575740060000001
1103	8.13920406
1104	8.39558728
1105	8.154044240000001
1106	7.96908518
1107	7.00412658
1108	6.791052379999999
