line	max
0	22.015285
1	22.015285
2	22.015285
3	22.015285
4	22.0586275
5	22.0586275
6	21.716580999999998
7	21.1159525
8	20.8324765
9	21.433104999999998
10	21.6915765
11	21.6915765
12	22.0586275
13	22.0586275
14	22.015285
15	22.015285
16	21.176609
17	21.176609
18	22.0586275
19	22.0586275
20	22.015285
21	22.015285
22	22.015285
23	21.445375
24	21.4887175
25	22.0586275
26	21.804084500000002
27	21.494211
28	21.748753999999998
29	22.0586275
30	22.015285
31	21.844819
32	21.844819
33	22.0586275
34	21.8126025
35	21.76926
36	22.015285
37	22.015285
38	22.015285
39	22.015285
40	22.015285
41	21.76926
42	21.031264999999998
43	21.27729
44	21.6119745
45	21.6119745
46	21.844819
47	21.674353
48	21.674353
49	21.844819
50	22.015285
51	21.844819
52	21.844819
53	21.844819
54	21.674353
55	21.844819
56	21.844819
57	21.674353
58	21.094166
59	21.094166
60	21.844819
61	21.844819
62	21.844819
63	21.844819
64	21.844819
65	21.844819
66	21.844819
67	21.844819
68	21.844819
69	22.015285
70	21.705411499999997
71	21.705411499999997
72	22.015285
73	22.015285
74	22.0586275
75	21.888161500000002
76	21.674353
77	21.844819
78	22.015285
79	21.429116
80	21.429116
81	21.844819
82	21.674353
83	21.888161500000002
84	22.0586275
85	22.015285
86	22.015285
87	21.844819
88	21.844819
89	22.015285
90	22.015285
91	21.844819
92	21.844819
93	22.0586275
94	21.737088
95	21.6937455
96	21.844819
97	21.674353
98	21.674353
99	21.844819
100	21.677734
101	21.240505
102	21.008146
103	21.204814499999998
104	20.96747
105	21.037564500000002
106	21.674353
107	21.844819
108	21.844819
109	21.888161500000002
110	21.4294975
111	21.4294975
112	21.888161500000002
113	21.674353
114	21.674353
115	21.6464445
116	21.6464445
117	21.844819
118	22.015285
119	22.015285
120	21.369836499999998
121	20.7407065
122	21.14013
123	21.4593865
124	21.059963
125	21.1993705
126	21.844819
127	22.0586275
128	21.888161500000002
129	21.844819
130	21.844819
131	21.674353
132	21.037564500000002
133	20.610245
134	21.098588
135	21.6963735
136	22.015285
137	21.844819
138	21.674353
139	21.844819
140	21.5681625
141	21.397696500000002
142	21.844819
143	21.6915765
144	21.6915765
145	22.0586275
146	22.0586275
147	21.76926
148	20.8596515
149	20.040556000000002
150	20.6386335
151	21.074624
152	21.386155
153	22.0586275
154	22.0586275
155	22.015285
156	21.774724499999998
157	21.774724499999998
158	21.844819
159	21.844819
160	21.1056765
161	21.1056765
162	21.677734
163	21.677734
164	22.015285
165	21.844819
166	21.598793999999998
167	21.523235
168	21.123811500000002
169	20.585303
170	21.230751499999997
171	21.8169105
172	21.5708855
173	21.76926
174	22.0586275
175	22.0586275
176	21.343687
177	21.343687
178	21.76926
179	20.8596515
180	20.196068
181	21.1056765
182	21.583577499999997
183	20.518456999999998
184	20.7041395
185	20.669154
186	19.850058500000003
187	20.040556000000002
188	20.9352105
189	21.844819
190	22.015285
191	21.6755045
192	21.6755045
193	19.82882
194	18.7636995
195	19.885044
196	20.9501645
197	21.1056765
198	20.575389
199	19.084197
200	19.084197
201	20.8218385
202	20.688967
203	20.666117
204	20.419667500000003
205	20.040556000000002
206	20.021078000000003
207	21.129541000000003
208	22.10197
209	20.930702
210	20.149364499999997
211	20.948878999999998
212	21.3653345
213	20.628625
214	19.6032515
215	20.0229235
216	20.52865
217	20.108978
218	19.885044
219	20.9501645
220	21.369836499999998
221	20.471752000000002
222	21.160543
223	21.413179
224	20.724388
225	18.359447
226	15.994506
227	18.392648
228	20.082963499999998
229	18.800741
230	19.7992755
231	18.3845995
232	18.0606905
233	20.304716
234	20.304716
235	20.1697225
236	20.8585135
237	21.149019000000003
238	20.298422000000002
239	21.2080305
240	21.0569715
241	21.100314
242	19.986403000000003
243	18.877940000000002
244	20.304716
245	21.369836499999998
246	21.244886
247	21.244886
248	20.668371999999998
249	19.897973
250	20.179765500000002
251	20.9501645
252	21.5420575
253	20.4000755
254	18.414739500000003
255	19.600064000000003
256	20.993507
257	20.027528
258	20.391058
259	19.356237
260	16.7196425
261	17.7790155
262	20.588441
263	20.421405
264	20.9501645
265	18.686270999999998
266	18.104091
267	19.419092
268	19.329674
269	20.313350999999997
270	20.984949
271	19.7797975
272	18.714677000000002
273	19.947597000000002
274	21.0127175
275	21.2080305
276	20.14291
277	20.1929035
278	19.046176
279	18.7383165
280	20.304716
281	18.950031000000003
282	16.3695475
283	18.1439045
284	20.0497625
285	20.695211
286	18.789353
287	16.6629435
288	19.888875499999997
289	18.7252085
290	18.7252085
291	19.865156
292	19.5436165
293	20.720200499999997
294	17.815808
295	18.789353
296	20.9501645
297	17.616681
298	17.3617275
299	19.6300905
300	17.838197
301	17.993709
302	17.865314
303	15.951629
304	17.8719175
305	20.695211
306	19.522923
307	16.296991
308	15.3028335
309	16.29964
310	18.888075
311	20.471752000000002
312	17.735284
313	17.573478
314	19.0579015
315	16.639224
316	16.3059165
317	17.3411185
318	16.6929585
319	16.783282
320	19.107624
321	18.651598
322	16.76657
323	18.5361795
324	20.6027975
325	20.6027975
326	18.817687
327	19.434044
328	21.173220999999998
329	18.4521445
330	18.417149000000002
331	20.399083
332	17.624670000000002
333	17.727024
334	16.788191
335	16.949997
336	18.146392
337	15.6444405
338	15.6956555
339	12.984469
340	12.9307665
341	15.54813
342	17.7089415
343	19.6032515
344	19.321459
345	20.2036995
346	17.130773
347	15.059423500000001
348	15.192131
349	16.8185445
350	21.1056765
351	20.695211
352	17.250746
353	15.339590000000001
354	16.029572
355	15.842286000000001
356	15.2170825
357	13.4357775
358	16.0082095
359	17.988719500000002
360	16.359306500000002
361	18.2317045
362	18.2927665
363	18.921865500000003
364	16.7208125
365	15.174914000000001
366	16.579343
367	15.922583
368	17.7819225
369	18.550898500000002
370	18.798668
371	18.185088999999998
372	14.436522499999999
373	14.561181000000001
374	17.1223295
375	15.879583499999999
376	15.491705
377	18.735916
378	19.0756885
379	19.206405
380	20.441929000000002
381	17.247132
382	14.5070315
383	13.235499
384	16.870254
385	18.226976999999998
386	17.751994500000002
387	18.767316
388	15.8869085
389	15.263497000000001
390	15.563421
391	18.3348695
392	19.2771255
393	19.731609
394	17.9182715
395	14.7795515
396	14.505672
397	14.510265
398	15.214625999999999
399	16.01057
400	15.185667
401	13.486771000000001
402	12.1158195
403	11.3404655
404	12.405328749999999
405	14.07904175
406	14.2603375
407	12.6566915
408	12.849445
409	16.6822025
410	17.54426
411	15.3151485
412	14.047306500000001
413	15.865952499999999
414	17.130237
415	15.311591
416	15.327168
417	16.2579815
418	17.604805
419	17.571251
420	15.254851
421	14.309740999999999
422	12.9899935
423	10.670797
424	13.370798
425	15.4573535
426	14.532781499999999
427	12.541022
428	16.358289
429	20.9620055
430	21.2080305
431	19.614598
432	13.418719
433	9.589751
434	13.6405325
435	15.161459500000001
436	12.646316500000001
437	13.6126925
