line	upper
0	10.661079047120753
1	10.297605666912204
2	10.013807865151007
3	9.855756971598288
4	9.691197309226308
5	9.632414478667735
6	9.607130905036241
7	9.64872385366486
8	9.679750226308798
9	9.591254572750602
10	9.541215421081361
11	9.533514236470786
12	9.568755747288256
13	9.620170944817326
14	9.604983677467642
15	9.595132712010306
16	9.57904393480607
17	9.524777963788493
18	9.506134056389191
19	9.458260506061714
20	9.495813238432739
21	9.520622510731217
22	9.526569967168102
23	9.519599532499806
24	9.52425967240247
25	9.51257939848208
26	9.503877557217452
27	9.486805677059444
28	9.47620008897183
29	9.54488945584824
30	9.504257052471013
31	9.531960815450379
32	9.45378080491953
33	9.487934070920373
34	9.534796419977996
35	9.538878777231309
36	9.507261288469152
37	9.421065484426054
38	9.451804755365693
39	9.464763117071005
40	9.526860742127303
41	9.483277322162243
42	9.502585504806282
43	9.479141640177877
44	9.490494321726416
45	9.542995458113749
46	9.528489328196668
47	9.592046693951014
48	9.493044811163854
49	9.491044015181759
50	9.493724970011712
51	9.578549653231303
52	9.589723572114629
53	9.530628630082076
54	9.533389610531952
55	9.550910384564604
56	9.52398338803551
57	9.449296242732425
58	9.418220648527862
59	9.482028728705002
60	9.527291458557032
61	9.584633164651585
62	9.613737757665238
63	9.696757526825708
64	9.622593764084641
65	9.640113126830165
66	9.60081754727314
67	9.637398394772015
68	9.617768254371633
69	9.567603886161349
70	9.647249639696753
71	9.578713153125037
72	9.606952684719545
73	9.641874999029143
74	9.680522831028696
75	9.741660116848402
76	9.676952948650642
77	9.733040678186944
78	9.720175071501515
79	9.758829132277883
80	9.733294536207941
81	9.787036730013453
82	9.813581438157042
83	9.834310254998185
84	9.90277987207893
85	9.878589704813528
86	9.966575283554791
87	9.897813995491207
88	9.979433131378187
89	10.011769748951403
90	9.91738469534569
91	9.963376173893943
92	9.93449328854644
93	10.050762897593245
94	9.870236016502771
95	9.796475347005265
96	9.754289156248902
97	9.814596930921423
98	9.83077772936066
99	9.808903730560855
100	9.789999736713272
101	9.735134145706454
102	9.793061057877315
103	9.876527692763046
104	9.885026995990117
105	9.81629904749654
106	9.718509835296315
107	9.769765137556393
108	9.828298823011245
109	9.868226673530112
110	9.857592196377874
111	9.869314901799578
112	9.902827956217955
113	9.839311288811913
114	9.800602625159081
115	9.807018455792234
116	9.93028484421209
117	9.952645886721148
118	9.994436841942415
119	9.92307533887486
120	9.878345180449577
121	9.786938535046039
122	9.84636959346181
123	9.960625701678795
124	10.036433978968049
125	10.152215859431815
126	10.115557216509847
127	10.13035749411549
128	9.97301637236833
129	9.99637956641867
130	9.93730116805083
131	9.917682287893719
132	9.858381407754319
133	9.923391665882335
134	10.055486360338891
135	10.26188121816169
136	10.319557813638493
137	10.2641415936003
138	10.192655292001353
139	10.121639333823422
140	10.164033743774153
141	10.088033515990928
142	10.101458073048411
143	10.124234538828937
144	10.195173231720565
145	10.181961992832981
146	10.130256597168334
147	10.080130673406424
148	10.05225992452278
149	10.05457221062721
150	9.93460701393091
151	9.92037948390123
152	9.971333007524375
153	10.070340278455186
154	10.104289759628832
155	10.010976675612772
156	10.097046733253878
157	10.067123956389056
158	10.069757739768344
159	9.930617417604546
160	10.088370459659936
161	10.213497106608626
162	10.397708447587215
163	10.297443641445325
164	10.27362667772463
165	10.332996339542374
166	10.463401047433955
167	10.536619277291857
168	10.482663428098045
169	10.42790145643839
170	10.382878543289527
171	10.384799077327356
172	10.417693383256188
173	10.380278424767583
174	10.248492181280513
175	10.173448191594064
176	10.30278983072275
177	10.334264098787624
178	10.425527392129942
179	10.260790042103181
180	10.388972217280754
181	10.330195186352354
182	10.32169338041964
183	10.362858654198277
184	10.392221295301525
185	10.369945689207597
186	10.309457328396304
187	10.34957131251798
188	10.530084375538449
189	10.478335994580513
190	10.469170026821864
191	10.341283927243333
192	10.291875430911356
193	10.133609182399908
194	10.116833297747943
195	10.225143571636197
196	10.487367985348014
197	10.59348653222726
198	10.482706547582023
199	10.461353412502001
200	10.476902703568859
201	10.598810192097575
202	10.298570030929037
203	10.259350489221003
204	10.113207269243574
205	10.358955179570547
206	10.288908383550927
207	10.558918092888126
208	10.385989598007052
209	10.609777454714767
210	10.433644297370678
211	10.540955994559786
212	10.325757062739507
213	10.30271068498946
214	10.372412185519508
215	10.494473650640527
216	10.590271216656477
217	10.559405619166272
218	10.65740654064668
219	10.65514266985033
220	10.823333993375398
221	10.90961871206393
222	10.825917646210767
223	10.580663565186358
224	10.193751513124885
225	10.076991307944006
226	10.204094579228208
227	10.435504556282607
228	10.469689666812743
229	10.45147278559729
230	10.249242385199189
231	10.562308618087812
232	10.547906823810097
233	10.729572222558241
234	10.456719585650049
235	10.395082259150696
236	10.456333819998893
237	10.629708982160603
238	10.921811780579567
239	10.926117767214336
240	10.963295455357873
241	10.800496780564728
242	10.982274612834592
243	10.816668671572025
244	10.89519637309954
245	10.501873656806467
246	10.842474406159335
247	10.660849559173995
248	10.914727933649376
249	10.639389179501734
250	10.887716621646709
251	10.563631853829866
252	10.598637651366557
253	10.216258543075492
254	10.537869080373705
255	10.520421165096733
256	10.944328280684706
257	10.805376395675331
258	10.63289840614703
259	10.351396728835692
260	10.365439875261815
261	10.739508848041355
262	10.926206275059705
263	11.124527803763721
264	10.835886415808945
265	10.763530570169777
266	10.53859391308851
267	10.829267078505955
268	10.530182423578138
269	10.611458660612378
270	10.20213483597653
271	10.555088551878653
272	10.611255396919939
273	11.087621516116734
274	11.220620785111114
275	11.360376746804173
276	11.079135067382403
277	10.864819390921369
278	10.848299531496602
279	10.833979449304566
280	10.591606787541272
281	10.130591105615343
282	10.246849921460543
283	10.47152877693467
284	10.948903940547375
285	10.723386828389843
286	10.81961055019967
287	10.64566916368848
288	10.767699364698736
289	10.841950257452156
290	10.88709425127925
291	11.07188162779138
292	11.067678378744302
293	10.843541171047102
294	11.088114222131201
295	10.78688875812522
296	10.845676456800483
297	10.530697099905614
298	10.83923230022962
299	10.816309568535234
300	10.759839322823224
301	10.419209202464462
302	10.46211012535079
303	10.358093058778614
304	10.544710271761668
305	10.774619096462601
306	10.702006410417217
307	10.618466007421336
308	10.443493874916074
309	10.858118869304773
310	10.892728125373365
311	10.51654435478336
312	10.27682756736432
313	9.929448516569535
314	10.163832086148963
315	10.272451722867565
316	10.593798359562998
317	10.745023129665453
318	11.03818579059181
319	11.099971527281864
320	10.982545425330997
321	10.919036363157693
322	11.128789276101811
323	11.466410677425594
324	11.224339214266855
325	11.11435128526898
326	11.024995379871
327	11.056896860779878
328	10.720818274751053
329	10.629309051138021
330	10.661831623343186
331	10.663437140731508
332	10.780895892466553
333	10.237250225695567
334	10.515460216641683
335	10.70869410773725
336	11.086527540711216
337	11.278179430959412
338	10.183521073770097
339	10.15170033547013
340	10.040809998695881
341	11.203896876676561
342	11.165969286157233
343	10.938074063895476
344	10.604285522691656
345	10.554899740812008
346	10.697170668777277
347	9.90927862693828
348	10.305061832918065
349	10.49891467765017
350	11.47330863224113
351	10.769794546109582
352	10.304234729249385
353	9.875485332487196
354	10.305450922984738
355	10.517783895194485
356	10.173004191988754
357	10.71528670215116
358	10.830621424486068
359	11.511930963775539
360	10.932435438019697
361	11.021591494771187
362	11.403894700259057
363	10.913292057249286
364	11.093890051995016
365	10.495611077328745
366	11.031258915033481
367	10.822814393625118
368	11.13445349842587
369	11.350058547419836
370	11.588114710358035
371	10.55180844371563
372	10.353062271788525
373	10.13851294318826
374	10.767489511675643
375	11.366522606689955
376	11.619606077918844
377	12.035038418142753
378	12.508409932837607
379	12.408666421039962
380	11.803956631187587
381	10.60834977509825
382	10.032299970693456
383	10.537585743684092
384	10.679743254750923
385	11.609404107926913
386	11.330494317955184
387	11.426182685115705
388	10.774338035779422
389	10.582460779577598
390	11.487048835955541
391	11.407668099871259
392	12.756384166683823
393	11.376152685535795
394	11.386895716302256
395	10.013237994032638
396	10.622659207046217
397	10.446933214371303
398	11.274608041371364
399	11.099107393958404
400	11.170824917229728
401	10.022401460310599
402	9.424758930025495
403	9.411326954753816
404	10.319597747500136
405	10.862232343220365
406	10.767129669157027
407	10.425873113606764
408	11.093533418143847
409	11.363134644020803
410	11.502060777130685
411	10.453272464685332
412	10.889372219201398
413	11.02747138158495
414	11.829029242580674
415	11.961150385250802
416	12.631239802684455
417	12.642018923942137
418	12.61402692130669
419	11.31863106674534
420	11.345231676997225
421	10.2141274409974
422	9.699151762377179
423	9.015835849678105
424	10.348066711507899
425	11.135813681983771
426	10.538053030054343
427	11.759104251389246
428	13.842850632482836
429	16.27916636098547
430	14.59919100795579
431	12.067646720477725
432	9.679887112760705
433	10.272863908966352
434	11.243094160705155
435	12.598601662107574
436	12.284515224304359
437	12.525081398999822
438	12.076089622060701
439	12.79011583278833
440	12.270014257112642
441	11.437095316842415
442	10.853756730169493
443	12.811490308298486
444	13.806310675095359
445	13.741393545840575
446	11.933931977645111
447	10.743664985383177
