line	average
281	7.415451306869632
282	7.334832652343858
283	7.519828847488874
284	7.562033385886284
285	7.7279051611899305
286	7.726931693036797
287	7.651786709347844
288	7.6800793711711695
289	7.718597149836197
290	7.929954205909091
291	7.8756666268686875
292	7.829561834682538
293	7.8897046578662975
294	7.715067691010081
295	7.753866205548544
296	7.6569931309040395
297	7.451404537878788
298	7.634827767062376
299	7.8282921128167935
300	7.7803936900033595
301	7.6260473138071605
302	7.538858302988025
303	7.496899134818694
304	7.492128520375262
305	7.516823034606864
306	7.880535344047616
307	7.803925373723462
308	7.500984145271083
309	7.645126914038462
310	7.930697958248988
311	7.9299849553771935
312	7.520569747022833
313	7.479741106849316
314	7.36529593863204
315	7.318641756054383
316	7.793877640987957
317	7.821998972236644
318	7.742100654856489
319	8.206356542307693
320	8.163312098266179
321	7.588888384920635
322	7.927920075140809
323	8.186765324034905
324	8.0378643647541
325	7.949011787521198
326	7.889506522752463
327	7.872741350387466
328	7.697228927104499
329	7.529137208107089
330	7.521471712384955
331	7.7295661561224485
332	7.548691918367346
333	7.58510555
334	7.514981586522109
335	7.416731202083334
336	8.058878061458334
337	8.006695022871376
338	7.925116363043479
339	7.506799535797103
340	7.130824659999999
341	7.7278690894696975
342	8.054643598863638
343	7.872040879870131
344	7.574699346167249
345	7.518228419512196
346	7.658682648780486
347	7.693061432042681
348	6.993961099647436
349	7.254254226686911
350	7.867732019736843
351	7.757719869736844
352	7.403108521052631
353	7.208031791073967
354	7.258736736486487
355	7.486187346263911
356	7.645790087254903
357	7.115946900000001
358	7.81145928030303
359	8.377611596969697
360	7.979362536363636
361	7.751872815151515
362	7.738384224242422
363	8.292135526704545
364	7.6585118390625
365	7.547054520312501
366	7.966352646875002
367	7.749174137500001
368	7.9281103093750005
369	8.1545055296875
370	8.307114966770833
371	8.382789414761906
372	7.5577100875
373	7.183999267857143
374	7.734782919642857
375	7.540140677116401
376	8.284186779259258
377	8.713565525999998
378	8.050187103999999
379	8.519291189666667
380	8.596301620833334
381	7.514028245833334
382	7.2094454818840585
383	7.501951436956523
384	7.430408600000001
385	7.3011681055335975
386	8.135403682034632
387	8.06864265
388	7.528616270238095
389	7.733981980000001
390	7.3056076025
391	8.263512094868421
392	8.567469881578948
393	8.303743848099414
394	8.221634663888889
395	7.452875844117647
396	7.347366279411765
397	7.57222264117647
398	7.703970241176471
399	8.091071926470589
400	8.540867817647058
401	8.03192830882353
402	7.442394355882353
403	7.039427544117647
404	7.408305126470588
405	7.9788115621323525
406	8.151808382916666
407	7.708458610000001
408	7.419547458333334
409	7.978412182692308
410	7.838453361538461
411	7.534215446153846
412	7.384721192307692
413	7.3647941409090905
414	7.970511377272727
415	8.486480636363636
416	8.702313922727274
417	9.029474500000001
418	8.705654627272727
419	8.11415360909091
420	7.352673554545454
421	7.795876627272728
422	7.914153254545456
423	6.403561777272728
424	6.487693963636364
425	8.185788440909091
426	8.495101354545454
427	7.103202802727273
428	8.888182735000001
429	11.148805110555555
430	10.116261527777777
431	8.340564184722222
432	7.712489756249999
433	7.2615452
434	7.9349748062500005
435	9.03800344375
436	9.6344808
437	9.634791391964285
438	9.445132000000001
439	9.403095685714286
440	9.33285482142857
441	8.789504457142858
442	7.190153564285715
443	8.076088171428571
444	11.272038378571427
445	11.092231978571428
446	9.226650528571428
447	8.709024492857143
448	7.2998082857142865
449	6.877351085714285
450	7.043567449999999
451	6.914249596428571
452	6.439952416666666
453	7.407314108333333
454	8.830955533333332
455	8.983246933333334
456	9.409794833333333
457	9.376647441666666
458	7.88843595
459	6.743063925
460	6.97350634
461	7.56564631
462	7.71292432
463	6.842396040000001
464	7.10480949
465	8.19912764
466	8.56053662
467	8.13950859
468	7.515680139999999
469	6.79527138
470	6.08679592
471	8.646787069999998
472	9.247950925
473	8.982559125
474	8.6597707375
475	7.860599737499999
476	10.390416599999998
477	9.5429789625
478	7.1938338875
479	6.735511862499999
480	7.525625625
481	10.334603037499999
482	9.0580117375
483	5.929370575
484	5.8441457375
485	6.055475075
486	6.58410555
487	8.622722625
488	11.2813546
489	8.75978045
490	7.116959225
491	8.25428175
492	7.5322355375
493	7.9967067499999995
494	6.9631291875
495	6.655592050000001
496	6.516556283333333
497	8.093812966666666
498	9.339945616666666
499	8.650112566666666
500	9.855922433333333
501	8.71312405
502	8.010844783333333
503	7.472530833333334
504	7.461081783333333
505	7.3579718
506	5.814293066666667
507	6.161121466666667
508	7.3124036666666665
509	8.016073016666667
510	8.554741183333334
511	8.030416583333334
512	7.802129033333333
513	7.425110466666667
514	7.880047183333334
515	8.8150343
516	6.786634116666667
517	7.985099583333334
518	10.382225283333334
519	8.651298566666666
520	6.6288605
521	5.553467216666666
522	5.742381083333333
523	6.0685387833333335
524	6.6326102
525	6.03690255
526	6.8025107333333334
527	8.58333155
528	8.532985433333334
529	9.345803133333334
530	8.217068166666667
531	6.366879750000001
532	7.0115639000000005
533	7.329225066666667
534	5.563637283333334
535	5.794919650000001
536	6.114918233333334
537	6.083803700000001
538	6.326972483333334
539	8.26895275
540	8.188316033333335
541	7.542352516666666
542	8.825597816666665
543	8.02108015
544	10.473416416666666
545	9.972123433333334
546	7.7451477666666655
