line	min
395	4.2431625
396	3.8588232
397	4.3332634
398	4.646334700000001
399	4.3909056500000005
400	4.4769125
401	4.8064127
402	4.9825096
403	4.4417543
404	4.22470505
405	4.43780815
406	4.42104565
407	4.3133262000000006
408	4.0166619
409	4.0217727
410	4.04783875
411	4.2026787500000005
412	4.0642317
413	3.9069787
414	4.6453375
415	4.6348787
416	4.23988295
417	4.31134175
418	4.254243
419	4.357317
420	3.6506073499999996
421	3.5267785500000004
422	4.2974292
423	4.640324
424	4.63372
425	4.6714125
426	4.723470649999999
427	4.4251323
428	4.284985300000001
429	4.734286300000001
430	4.30550255
431	3.8171197
432	4.9786675
433	5.0877887
434	4.47636925
435	4.56356375
436	5.085333
437	4.9346505
438	4.7229935
439	4.8136573
440	5.0329466
441	5.1573953
442	4.2695891
443	4.0182779
444	7.0162343
445	8.1539136
446	5.934567449999999
447	4.7064705
448	4.0889033999999995
449	4.079308749999999
450	3.6881383999999997
451	3.6554668
452	3.80235505
453	4.08412015
454	4.6454253
455	5.3776071000000005
456	6.2326286
457	5.4859354499999995
458	4.66903185
459	4.4612944
460	4.26837395
461	4.859067899999999
462	4.6577029
463	4.2034006
464	4.50930405
465	4.8764224
466	4.9157212
467	5.2970138
468	5.6935119499999995
469	5.02414865
470	4.728739
471	5.762478
472	5.9988814999999995
473	5.190030999999999
474	4.92660465
475	6.51426315
476	7.58268165
477	6.56126095
478	5.50879765
479	4.857310549999999
480	4.7002212
481	5.918279
482	5.65759775
483	4.3340719
484	4.304925150000001
485	4.66692465
486	4.68863315
487	6.452957
488	7.9085883
489	5.38351045
490	4.63890665
491	5.8682625
492	6.21648635
493	5.2570727
494	4.38739585
495	5.64697575
496	5.420161500000001
497	4.1543944
498	4.46711685
499	4.4892382
500	4.6932048
501	4.607434
502	4.6995652
503	5.414906800000001
504	6.1130571499999995
505	6.03100785
506	4.54442595
507	3.6634517
508	4.7062205
509	5.8208005499999995
510	5.6197862999999995
511	5.2445895
512	4.97858375
513	4.8246538999999995
514	4.295826
515	5.0207317
516	5.180714099999999
517	3.87658415
518	4.927751199999999
