line	upper
0	11.129123047842244
1	10.5983242871161
2	10.255789806403918
3	10.038702907216596
4	9.746930881832508
5	9.781637125745755
6	9.545023920100661
7	9.570582390156794
8	9.705786404851269
9	9.66980276598652
10	9.663661508088605
11	9.44029944417668
12	9.519685310978797
13	9.640557954256883
14	9.54602397662909
15	9.673930903566008
16	9.59499615220783
17	9.516471080257084
18	9.625664571953296
19	9.4321982391551
20	9.46053935805918
21	9.482043920970867
22	9.54485643626817
23	9.534967174954613
24	9.499886290281523
25	9.523945132263279
26	9.54894759466261
27	9.464845468520348
28	9.497839608469397
29	9.497731954188586
30	9.433028704257502
31	9.703907709098633
32	9.375834744056904
33	9.516139993195598
34	9.469367677506089
35	9.478294542059432
36	9.656727040368466
37	9.48161474926603
38	9.383442075772962
39	9.398139628239168
40	9.573832562084949
41	9.422317160888898
42	9.584432503408062
43	9.44308230218977
44	9.480241708821014
45	9.514100909522842
46	9.477140346835393
47	9.637745117983014
48	9.4705825197716
49	9.667812444098429
50	9.34073946962153
51	9.464580131825318
52	9.675855308588284
53	9.595213519280307
54	9.498101888475293
55	9.498570482490624
56	9.603496460629936
57	9.550664210573252
58	9.417789492903346
59	9.379435024720678
60	9.457437427959565
61	9.609213733434764
62	9.515223214276766
63	9.629462546243227
64	9.69652751247572
65	9.764282521758183
66	9.406971258020022
67	9.74908560071229
68	9.64639578308711
69	9.516713800516644
70	9.690195179511143
71	9.495902678456261
72	9.755651061122853
73	9.484585719795998
74	9.58062127323978
75	9.86041800405165
76	9.600529215794658
77	9.764033130698898
78	9.66629649945837
79	9.768792404403559
80	9.72543631064262
81	9.782258681787473
82	9.692188616193725
83	9.88666289205916
84	9.861892806218238
85	9.754375066717158
86	10.092071743301396
87	9.789322304422027
88	10.01833180294095
89	9.885787879110646
90	10.034179712082967
91	10.115341655660599
92	9.60263271829351
93	10.17215414772772
94	10.028692999618091
95	9.951441545433923
96	9.630573504456303
97	9.807410991125568
98	9.824882973164833
99	9.811496828473873
100	9.855953386443275
101	9.759260976765418
102	9.75478484693112
103	9.691356613422823
104	9.933041713278001
105	10.005184751588317
106	9.71685452310403
107	9.726857867797275
108	9.711817114987637
109	9.870620429884262
110	9.902458924161834
111	9.83160066654424
112	9.838716998427548
113	9.937627040426944
114	9.932139829799372
115	9.648166996209422
116	9.821501049468452
117	9.951387321698823
118	10.017966161469
119	9.888584176995623
120	10.076760187362622
121	9.803881652266334
122	9.754393701719769
123	9.802540251152013
124	9.982174827513653
125	10.09716202637072
126	10.029965083019771
127	10.329520468904953
128	9.987186097604816
129	10.074365915836701
130	9.85749710366347
131	10.057275679755842
132	9.89713072073318
133	9.798640463192136
134	9.87937303933764
135	10.09216149511723
136	10.194924546561804
137	10.498557612806039
138	10.265191281547635
139	10.028675886447228
140	10.284098708009195
141	10.052143407013846
142	10.155859116299414
143	10.056098024659525
144	10.092417078186294
145	10.22418851364099
146	10.268914103334408
147	10.052783361523545
148	10.06907232664705
149	10.118536332048677
150	9.969171114872612
151	10.076009184960341
152	9.758640741959777
153	9.926488524783577
154	10.22886975582977
155	10.055662554752214
156	10.028336968304515
157	9.948930503781591
158	10.31387272767553
159	9.938568637710045
160	9.956831853919454
161	9.896451761184139
162	10.411827763876214
163	10.332211794765522
164	10.449085784119905
165	10.111033345450545
166	10.260760903603439
167	10.627194769573139
168	10.502247469125287
169	10.480415593177145
170	10.4653272219917
171	10.337961554146327
172	10.345346853730552
173	10.47108882410519
174	10.436644471932825
175	10.23310197826474
176	10.075730093643974
177	10.211512502873479
178	10.621126895650796
179	10.1701528978386
180	10.485302382900429
181	10.12691484557052
182	10.554699423371318
183	10.308971290115226
184	10.101409427772378
185	10.678195244707226
186	10.39705921342497
187	10.034582609490597
188	10.496730162273346
189	10.51740116579
190	10.576121798552
191	10.341485019399546
192	10.489903262514048
193	10.192463499816405
194	10.193259530403616
195	10.015104516979703
196	10.142135845860514
197	10.518190352068379
198	10.801777758115147
199	10.46049148649825
200	10.185850398132672
201	10.737718352875085
202	10.507139359698817
203	10.551572863718828
204	9.836997869369469
205	10.389480734574711
206	10.113143203786542
207	10.574241600350387
208	10.179340346515852
209	10.92317233179814
210	10.055456115707168
211	10.85070391663899
212	10.394772859765878
213	10.377391207274488
214	10.205107121178157
215	10.325633726515733
216	10.586495708864634
217	10.571291516541216
218	10.613026424563582
219	10.493898916394016
220	10.86529428098244
221	10.606234812174533
222	10.99847288696922
223	11.124148437048031
224	10.355131614615047
225	10.262710643895993
226	9.963412280863619
227	10.004850999072405
228	10.644020457748603
229	10.657642212026815
230	10.10740633066281
231	10.589369814102245
232	10.05095101083251
233	11.046605029328681
234	10.546164431269101
235	10.59594720707694
236	10.228047118604106
237	10.361252451771044
238	10.779701889621528
239	10.748172605089238
240	11.237560847027934
241	10.79261984952584
242	10.859705669519844
243	10.7491648226485
244	11.337953346335427
245	10.362887845732143
246	10.98474792723105
247	10.157985197456208
248	11.38469009379075
249	10.439873386275025
250	10.919620320882355
251	10.558673831347823
252	11.18485571270995
253	9.947366017431825
254	10.663691223957898
255	10.037718387836755
256	10.912197629326464
257	10.61134747812698
258	11.30943973460067
259	10.495341974298345
260	10.093913509542077
261	10.464934702666653
262	10.53747141357672
263	11.216120427880696
264	11.025026983721698
265	11.13243599968877
266	10.350196264016368
267	10.807959446804196
268	10.457626028444963
269	11.222215760268702
270	9.91070548202075
271	10.70145473954768
272	9.994244286361159
273	10.969566629727119
274	10.869955274671542
275	11.42334264395154
276	11.36856443671026
277	11.289223159750717
278	10.57961760568623
279	10.725617407327157
280	11.239663581476423
281	10.536657359110123
282	9.99849942203727
283	9.856616535698633
284	10.885433806645727
285	10.672535988459654
286	11.288742026536742
287	10.208882470173132
288	10.96120715388914
289	10.766917867003164
290	10.5749730732039
291	11.183959832149403
292	10.902349848484445
293	11.129335202740293
294	11.171350085008168
295	10.229938225392843
296	11.863054355992592
297	10.267673692990224
298	10.406301321418633
299	10.918116285307988
300	11.19327929396224
301	10.337533126335476
302	10.74870554817195
303	10.171388932885959
304	10.466235894994462
305	10.43665434845542
306	10.731240571835123
307	11.15596236909726
308	10.218816290319271
309	10.480619362847477
310	10.631045971581473
311	11.462691273485365
312	10.584447131053258
313	9.502494659811456
314	10.74354091122824
315	9.542309978668909
316	10.205645368549742
317	11.069399821384044
318	10.506349888755205
319	10.659319678857111
320	11.94888780416311
321	10.691707098825372
322	10.307041373004514
323	11.758360617643191
324	11.320965837657726
325	11.31990557697587
326	11.032146228166972
327	10.991002050664092
328	11.051837860781934
329	11.127850670893606
330	9.982766292577619
331	10.777310189942833
332	11.225418387509107
333	9.987582844742583
334	11.129686445147971
335	9.594481387196144
336	10.822212817580933
337	11.709388118434665
338	10.727981686118053
339	11.397168488325516
340	8.42541304686672
341	10.632519471218156
342	11.064497478002767
343	11.914673680808761
344	10.51873669966017
345	10.380811811217498
346	10.9133080571973
347	10.370579354021226
348	10.807624595113307
349	8.549631931680302
350	11.557928971960585
351	11.389183129309622
352	11.472813795453186
353	9.447386713565937
354	9.992503678729033
355	10.18656560516662
356	10.737283485058564
357	10.629502595358273
358	9.152226495549431
359	12.364131015545773
360	10.975506762362997
361	11.196155113417847
362	10.625644438278249
363	11.242974932617464
364	12.343064729881457
365	9.15383650924894
366	11.784768916854652
367	10.54822780588264
368	10.760780022363146
369	11.159435352629565
370	11.483145120284902
371	11.407595169345042
372	11.873603841444162
373	8.374226320357689
374	10.811356653563728
375	11.229955855643365
376	10.261156025819844
377	12.60845593860666
378	11.989206269330024
379	11.507453046491573
380	14.028570482691222
381	11.689975733937093
382	9.693323676934442
383	10.441749914423214
384	9.961826320722714
385	11.209180995906348
386	10.868222447623708
387	12.750808880250684
388	10.372451625991156
389	11.155287549105271
390	10.79527493224184
391	9.796819857385682
392	13.869051718239099
393	10.557132723989
394	13.84296805782337
395	9.728357274795016
396	10.58936181628838
397	9.721994891014521
398	11.556620913835749
399	10.062183838263637
400	12.205019372014705
401	11.03011897159687
402	10.277336408077606
403	8.759749001257324
404	9.237191380741557
405	10.237040482262564
406	11.484561379496288
407	10.865095167902247
408	9.951732460072545
409	10.460791712845499
410	12.868076081513497
411	10.760536137703419
412	10.877570112175135
413	9.721711144177439
414	12.06883540125162
415	11.291867599325792
416	12.126384727164607
417	12.465198829262004
418	13.302135851626753
419	12.158722090937648
420	12.381222821355674
421	9.415948287942703
422	12.238523921693302
423	8.987910113356191
424	7.8710212520820475
425	10.188576183596078
426	12.984602698845569
427	10.23426216350967
428	8.395294227807785
429	16.647756362850284
430	16.48550130679044
431	15.704241413315682
432	11.607830303761247
433	8.890868444356242
434	8.540962590164623
435	13.386760692378191
436	11.801559199572651
437	12.607485094371883
438	12.444501378968544
439	12.52325772365904
440	11.260509763554518
441	14.586580011151433
442	10.962952996631978
443	8.761752942743831
444	12.836564251132671
445	16.836153731018953
446	11.74621404313445
447	12.641812863368319
448	11.413769026432563
449	8.175413066348648
450	10.042320232575978
451	9.144941484378354
452	10.435983421640499
453	8.611612971294951
454	14.423888061890272
455	13.17974414863965
456	13.33785147567686
457	12.895938493365023
458	13.61495227260944
459	8.10167012805815
460	10.442584917200533
461	8.54391659600147
462	11.69318963182807
463	9.497034537226794
464	7.80562963612944
465	10.333036828092922
466	10.550652213733475
467	11.986464657280301
468	10.223505749782058
469	10.01379792709226
470	7.372558325874923
471	6.919574692483735
472	14.797942104010941
473	9.451549244371884
474	16.975105675071053
475	8.162457558385823
476	10.053398489746554
477	16.94143377028829
478	8.74251284605837
479	8.235071942751215
480	8.444932709356111
481	12.017999059028654
482	17.988542713068362
483	7.585509112905349
484	7.273980297326255
485	7.476131955413351
486	7.580793377394391
487	9.510618350979158
488	11.393652862492921
489	17.59860327812739
490	6.476881755771858
491	11.230600044367446
492	9.64314814750204
493	8.379822078761647
494	12.811425391399585
495	6.480526555214111
496	9.566186986195175
497	5.782209590042035
498	18.124374765674844
499	9.730998498685633
500	13.621080263246961
501	13.446380566592078
502	11.262974421745808
503	11.094987958184088
504	7.089381922111456
505	10.546871407748858
506	6.868986523898119
507	6.709636659406989
508	9.211964489788237
509	10.010693898148542
510	10.124538969254262
511	13.143766818974266
512	9.825749826109124
513	11.844368791271089
514	8.232210228950494
515	15.275201109694052
516	10.37822530531038
517	6.524063375901948
518	18.807098611636206
519	12.713927714362114
520	9.693443406391314
521	8.553299225296783
522	5.472438072872351
523	7.532328215996509
524	7.025437508330373
525	9.920405552575334
526	5.29035963355336
527	11.299654501213736
528	10.620756678731865
529	11.179759197031725
530	13.34284620512363
531	7.896233026110239
532	6.8576980446969635
533	9.44754723973795
534	8.383208524081063
535	4.544700182854659
536	9.000568470172178
537	5.61676302648948
538	9.69349939648901
539	6.962060619106115
540	17.96976374595373
541	6.2171118238482395
542	12.042145830004966
543	11.779214817867775
544	11.607532420254874
545	18.504450723179296
546	9.172684402694925
547	10.286667646321405
548	6.916597112482818
549	5.599041899569295
550	7.215314252539434
551	9.130303065399902
552	12.141526833539508
553	11.129746790899928
554	7.134638912883462
555	9.31611889920618
556	8.16759226414207
557	7.913494024402682
558	8.44544432197046
559	6.344594445401626
560	6.275666211897208
561	6.733806456603296
562	7.18120972908417
563	7.0371800922053245
564	18.681130814525204
565	12.85748686582572
566	17.28969370711637
567	7.622733161496574
568	9.981554439746924
569	9.313868137528628
570	8.491541203452098
571	6.997858008197777
572	7.8246723829639055
573	11.620646025238056
574	11.724747523245794
575	4.934563671126752
576	6.471155488964929
577	8.143089480134073
578	7.189961749419631
579	6.388958942761849
580	5.30765457583066
581	7.89919730858635
582	8.281339167774572
583	7.193440114797956
584	17.787339498040208
585	7.944890810980626
586	7.20463310688935
587	9.778443946927059
588	7.835175581011343
589	6.60551008425044
590	9.432052882677294
591	12.80595204552181
592	7.900749033956526
593	11.241914272119983
594	10.079816470111812
595	8.775078675454537
596	5.555863639748698
597	9.350398116412277
598	8.065519750537192
599	11.925949045452745
600	10.696925233195508
601	6.064927229470323
602	15.206159319748046
603	5.860655472020692
604	13.906282745825646
605	11.06130696087433
606	11.041618782667769
607	9.335843804036198
608	6.512616779657329
609	6.163340873041334
610	6.56867701361708
611	6.1207696749508225
612	10.655309066461712
613	7.945526295647395
614	9.02795206292877
615	9.175856388982572
616	9.489396287588878
617	10.988922880495172
618	8.47901060200573
619	7.367661912979121
620	6.075259804073601
621	10.059763981522542
622	12.430853162506642
623	5.523564395042169
624	10.705709422272301
625	12.244729455493397
626	6.721834503256394
627	8.501153549875838
628	9.703408463361495
629	10.103003151611732
630	7.370382061379616
631	7.833174463796668
632	9.99486843674025
633	6.9385680085962065
634	12.825661490581545
635	5.173609300000001
636	6.2664742
637	8.292766999999998
638	8.739070999999988
639	10.236165
640	10.978264000000001
641	10.259968000000002
642	6.222801999999998
643	8.19707300000001
644	7.163719000000002
645	9.807182
646	9.489190000000006
647	6.49234799999998
648	5.770085000000001
649	8.909877999999999
650	7.856440499999997
651	7.730882599999985
652	10.148600999999994
653	7.132727599999999
654	8.868584000000002
655	7.5311823
656	6.035873
657	4.881904
658	4.9362307
659	4.817
660	8.862886
661	5.976048
662	6.136579
663	5.813574
664	8.297229
665	14.934918
666	9.0082855
667	10.753493
668	5.1799393
669	5.8198414
670	4.427052
671	12.693859
672	7.0894446
673	16.962135
674	8.14508
675	6.18379
676	6.1756697
677	5.7654233
678	8.798259
679	7.1751537
680	6.766436
681	16.63072
682	16.125475
683	7.867529
684	7.2131934
685	4.8050437
686	6.000587
687	6.3520117
688	6.7451835
689	4.8375897
690	3.8550992
691	6.3946705
692	5.690001
693	3.959829
694	6.4554625
695	8.502067
696	6.4130106
697	7.895166
698	5.8089643
699	5.2495623
700	4.6557684
701	4.7508607
702	8.225854
703	10.62779
704	5.9814496
705	6.0025144
706	4.32879
707	9.830352
708	3.865848
709	6.447094
710	5.23735
711	5.2728634
712	7.240749
713	6.3832645
714	4.9085093
715	10.464147
716	7.186157
717	5.0321937
718	9.070701
719	8.302287
720	7.581936
721	6.334515
722	7.253779
723	5.596018
724	7.1056147
725	4.9459567
726	5.3801003
727	5.4368105
728	17.235823
729	8.394309
730	7.23716
731	6.107943
732	19.885044
733	11.605153
734	9.725896
735	5.856392
736	8.123957
737	8.94052
738	4.4969993
739	4.0584593
740	4.5832314
741	6.546773
742	4.546316
743	7.752609
744	6.952426
745	6.642125
746	12.2323475
747	11.433629
748	6.4762864
749	11.827937
750	6.5855002
751	7.412993
752	5.386469
753	4.05477
754	3.9139957
755	4.9651713
756	6.557931
757	8.340136
758	5.097754
759	7.6582465
760	6.559248
761	6.05908
762	9.947263
763	5.803322
764	5.5250435
765	5.1430945
766	5.9853706
767	6.0462284
768	7.919718
769	17.40504
770	8.636205
771	5.6204157
772	5.5937467
773	6.255887
774	4.5947866
775	4.736072
776	5.4971538
777	5.09835
778	10.57858
779	5.514716
780	8.67572
781	4.8311744
782	5.836766
783	10.430775
784	6.414591
785	5.419793
786	7.7689414
787	4.986008
788	8.169412
789	4.9601903
790	5.891084
791	4.7497478
792	4.719603
793	5.3112445
794	5.6058993
795	11.811608
796	6.935293
797	6.938496
798	5.3630238
799	6.5371647
800	5.7955785
801	9.029065
802	5.1308303
803	4.136522
804	7.128217
805	5.6730423
806	7.568073
807	7.118652
808	6.4658737
809	6.539694
810	6.9396224
811	5.101143
812	8.616925
813	4.848283
814	15.541429
815	8.45152
816	7.811012
817	6.137553
818	8.263584
819	6.6197004
820	4.6464653
821	8.261921
822	4.577322
823	4.655685
824	4.900375
825	4.935853
826	4.954814
827	5.2373686
828	5.516465
829	5.7196407
830	3.981994
831	6.9942226
832	4.2559605
833	3.756311
834	4.282044
835	7.4299183
836	6.0997934
837	9.075584
838	8.179856
839	11.558768
840	6.3160853
841	5.766479
842	4.635443
843	6.2332416
844	6.1266875
845	12.996754
846	5.5246663
847	11.479735
848	8.925765
849	14.303038
850	10.383335
851	7.965619
852	7.0381866
853	8.363757
854	4.9097705
855	11.716513
856	22.015285
857	14.816994
858	10.33632
859	4.540324
860	5.8056793
861	7.8324113
862	12.508477
863	4.389446
864	5.598204
865	5.8380656
866	6.8284206
867	8.317813
868	6.0683665
869	15.392144
870	8.967725
871	5.6554785
872	5.3555136
873	6.652634
874	8.624632
875	7.4991755
876	9.216933
877	7.5137777
878	8.840748
879	6.7482204
880	6.634852
881	5.956302
882	15.008924
883	15.392144
884	12.457827
885	9.681219
886	8.645807
887	12.534642
888	6.3069186
889	7.5708976
890	11.8101845
891	6.1412673
892	13.416113
893	7.026022
894	6.0966105
895	6.395991
896	6.343527
897	6.8845706
898	7.766118
899	12.472152
900	7.6599216
901	11.318624
902	5.876369
903	12.779353
904	4.409632
905	7.322066
906	11.169707
907	9.899134
908	11.023301
909	15.392144
910	11.080666
911	6.110285
912	8.187803
913	5.9944882
914	12.799378
915	7.452987
916	14.74618
917	13.784908
918	5.065975
919	10.685987
920	11.78428
921	6.034701
922	8.39963
923	8.103374
924	7.3598037
925	11.298226
926	8.633233
927	14.897177
928	8.363085
929	6.934231
930	13.19138
931	5.2109075
932	12.444109
933	7.5773077
934	17.798227
935	17.10166
936	8.112118
937	6.52367
938	10.111985
939	19.321459
940	7.1506724
941	5.285818
942	7.2164006
943	5.2944846
944	9.388758
945	6.8490386
946	4.957612
947	6.2105026
948	6.029139
949	9.797857
950	5.6278286
951	6.3591075
952	7.3465614
953	4.8033495
954	8.680266
955	11.188851
956	8.498327
957	9.06841
958	5.710903
959	11.023301
960	7.512104
961	5.478509
962	10.66174
963	6.079002
964	8.550091
965	10.325019
966	11.391721
967	5.8534
968	4.784887
969	4.5446386
970	10.064675
971	5.840843
972	10.897287
973	5.310383
974	9.543024
975	5.4270144
976	4.8230686
977	5.426671
978	8.83437
979	4.758052
980	6.202041
981	15.392144
982	9.534302
983	7.636371
984	17.528137
985	3.36113
986	15.548554
987	6.292741
988	9.451994
989	19.375137
990	8.876821
991	9.0634775
992	6.2742887
993	5.1822286
994	11.099776
995	5.9434447
996	4.884059
997	4.818402
998	11.246955
999	6.512477
1000	6.284032
1001	9.563023
1002	7.293084
1003	6.0094433
1004	6.217178
1005	7.3075366
1006	5.6779594
1007	9.841835
1008	19.321459
1009	13.029087
1010	5.9921527
1011	5.768087
1012	15.181853
1013	5.7016253
1014	8.011147
1015	4.82215
1016	9.682812
1017	9.597241
1018	8.011334
1019	4.9799657
1020	7.922277
1021	4.92046
1022	8.573876
1023	6.305819
1024	6.092044
1025	13.127838
1026	7.6651587
1027	10.78663
1028	5.1653867
1029	6.268934
1030	5.6872888
1031	16.980549
1032	5.007438
1033	7.276477
1034	7.215671
1035	6.328175
1036	4.7898955
1037	10.442387
1038	10.498332
1039	9.367212
1040	8.293538
1041	6.3450565
1042	5.4933577
1043	4.7384176
1044	6.3605933
1045	7.529088
1046	6.5359898
1047	7.961337
1048	8.717125
1049	7.7896495
1050	5.052284
1051	7.090848
1052	8.334899
1053	5.150216
1054	10.569699
1055	6.7610927
1056	5.7533836
1057	6.187685
1058	5.88146
1059	10.96352
1060	6.472275
1061	9.225145
1062	5.0003476
1063	11.350972
1064	7.682003
1065	7.1506796
1066	5.949276
1067	5.704636
1068	10.778348
1069	4.881671
1070	4.507317
1071	4.997365
1072	12.460892
1073	8.058897
1074	7.7030473
1075	5.3873653
1076	8.596995
1077	6.015813
1078	5.4564037
1079	4.5146894
1080	9.496394
1081	4.430552
1082	8.341848
1083	4.549844
1084	5.1121197
1085	8.840207
1086	5.758646
1087	10.142974
1088	5.1586895
1089	6.331695
1090	19.885044
1091	16.17434
1092	5.097962
1093	4.4022527
1094	11.717851
1095	5.8065844
1096	7.366278
1097	7.882979
1098	6.8413296
1099	8.454609
1100	4.526396
1101	9.454743
1102	9.019516
1103	4.8660393
1104	5.85202
1105	6.659917
1106	11.481208
1107	11.836836
1108	6.1479554
1109	4.6443048
1110	5.7351217
1111	6.656415
1112	10.771465
