line	lower
0	4.08127365689155
1	4.164498020348628
2	4.2002507425261495
3	4.210366088738678
4	4.184218385562211
5	4.187287769338338
6	4.205260659097341
7	4.199144575600556
8	4.214589588750308
9	4.227238856163857
10	4.2324299554357
11	4.242914404695081
12	4.211983830648593
13	4.231530566533682
14	4.244685839375047
15	4.219609850498127
16	4.240445207238036
17	4.20596019966031
18	4.178186342713007
19	4.224636386727319
20	4.23242346185461
21	4.209427954949902
22	4.197888285073809
23	4.2002177452705824
24	4.211190686779589
25	4.226465739968168
26	4.235390482481648
27	4.202988622767358
28	4.185518208001124
29	4.183395669514934
30	4.1803656698530025
31	4.190924320997014
32	4.19139824468315
33	4.173216458557686
34	4.152480027913076
35	4.17106542546312
36	4.206230494269343
37	4.20548850341044
38	4.1532637305186295
39	4.14083578933962
40	4.153320949322401
41	4.149448830387772
42	4.172089238922842
43	4.170776717561964
44	4.13888154840557
45	4.110856441013764
46	4.087695000865766
47	4.081101482565957
48	4.09974153272767
49	4.140714155726291
50	4.14947934905496
51	4.12297318419146
52	4.135186243666434
53	4.133792197872324
54	4.099221619162226
55	4.072723373810559
56	4.100319696148023
57	4.114633336251607
58	4.098355816646899
59	4.13500838247876
60	4.114631522853921
61	4.052014168939231
62	4.111213576113835
63	4.135034430545906
64	4.1142585904626685
65	4.174288279999984
66	4.197740142428125
67	4.201087203850013
68	4.214963292901128
69	4.168739818601225
70	4.118620365659734
71	4.098851554553664
72	4.085923599729266
73	4.061845274455941
74	4.0536014590481875
75	4.087248597464063
76	4.1525128175188595
77	4.153615239287992
78	4.087504916626312
79	4.066754531732645
80	4.070244909958803
81	4.091480047485567
82	4.122084102441695
83	4.112903349411079
84	4.146480495591852
85	4.196857866679469
86	4.179388899904921
87	4.1473281903779835
88	4.104633611892668
89	4.129756432821807
90	4.178924986981238
91	4.177983366225739
92	4.19155874236912
93	4.18114934282651
94	4.143187428331543
95	4.136480274575287
96	4.21772694145106
97	4.224893991073765
98	4.202093330499782
99	4.220937745399326
100	4.1512939868165235
101	4.105425299078394
102	4.121469365527821
103	4.1670493747512545
104	4.240775048072308
105	4.26850315455479
106	4.2302445489343885
107	4.224561373809692
108	4.200734654478806
109	4.165408071752545
110	4.1459251152647685
111	4.140772591756806
112	4.1972184601942555
113	4.2223974222674405
114	4.222224832643331
115	4.259230398253358
116	4.2668982993909506
117	4.260689239383357
118	4.158462058469848
119	4.113272593892999
120	4.2287098502588
121	4.207646081210735
122	4.205242932990036
123	4.22803383602546
124	4.21969214321636
125	4.2347120342445415
126	4.185643388306014
127	4.154747361807856
128	4.190029458546677
129	4.244079670518902
130	4.311445693783531
131	4.314045150176976
132	4.204962177985731
133	4.219700307470591
134	4.24060612169097
135	4.26188175328751
136	4.230674477042761
137	4.141568646564805
138	4.179019813138688
139	4.218413012671521
140	4.202475300232105
141	4.208459028952909
142	4.238121976251403
143	4.182200739784147
144	4.109239984704028
145	4.087652934514235
146	4.1408574399691
147	4.174926381262681
148	4.251394389925977
149	4.255665958767281
150	4.156924229876267
151	4.205293305889411
152	4.273791714538591
153	4.289923711455112
154	4.287621383655714
155	4.292554668626369
156	4.288088615486288
157	4.300616172267532
158	4.2956034862761605
159	4.241538990864168
160	4.236331283129349
161	4.1878379047093315
162	4.188189691877218
163	4.239811826891414
164	4.172012097021575
165	4.209210363317995
166	4.342480673345513
167	4.355088892244913
168	4.338687374224477
169	4.341068991779514
170	4.37072076273845
171	4.333927878438647
172	4.226334848145614
173	4.23240631752634
174	4.299401530322673
175	4.362695229121937
176	4.367179980479761
177	4.27984142690566
178	4.223671116856531
179	4.295630709268513
180	4.347274494901382
181	4.2906978621368435
182	4.251522455498811
183	4.394046633104522
184	4.368093965310299
185	4.249409738219038
186	4.288466325256033
187	4.385257383684529
188	4.445248997934926
189	4.382676909257567
190	4.321551811936085
191	4.319835872292728
192	4.388480506625157
193	4.476936413328655
194	4.521547096359436
195	4.510230345321466
196	4.42396670170311
197	4.376844892917455
198	4.400194231709782
199	4.3733499895206
200	4.327696457675339
201	4.316109204838304
202	4.415492631309015
203	4.396357221833531
204	4.45131439185074
205	4.49963139832823
206	4.515327877162058
207	4.544674289840843
208	4.4428844810687
209	4.4478755793013285
210	4.574059870937921
211	4.555329300676937
212	4.475387428666981
213	4.530129577181847
214	4.529589864938415
215	4.494683326283367
216	4.410807012949759
217	4.4415737116499905
218	4.402520101975191
219	4.294213654080227
220	4.529738845697398
221	4.648767993696724
222	4.580372929562586
223	4.511434144364461
224	4.4730143445788935
225	4.5673200449978175
226	4.603526590773357
227	4.425759207103855
228	4.442913955051642
229	4.65658485719047
230	4.552160845615428
231	4.725442120004303
232	4.920030140919774
233	4.756279874583649
234	4.793276241591495
235	4.802509214732364
236	4.663386802282986
237	4.50496237008505
238	4.59653030181658
239	4.575218868663801
240	4.488385448217682
241	4.60606199830399
242	4.766668646584947
243	4.862285069340712
244	4.706925654390426
245	4.585523451532
246	4.718515878354735
247	4.75683212121856
248	4.673854095486619
249	4.637864073884914
250	4.678684450574519
251	4.601417670349353
252	4.42042221966029
253	4.420695316354317
254	4.449040382818522
255	4.556431350862841
256	4.770464571323782
257	4.776474134545264
258	4.579391381861278
259	4.590075418254211
260	4.836964414329775
261	4.790123726031961
262	4.625298526740801
263	4.7714170338450295
264	4.7556036192069175
265	4.635573072918258
266	4.54655764829199
267	4.516017189749945
268	4.404504529236988
269	4.333346080188604
270	4.573162797882448
271	4.707868284562359
272	4.650408833418217
273	4.7904661407117635
274	4.734019814334831
275	4.608571334060101
276	4.792249374442626
277	4.7263568733214125
278	4.819027849981076
279	4.940068749009057
280	4.717044210659104
281	4.5633242231655675
282	4.742107325819763
283	4.668632523805568
284	4.345081874219877
285	4.475171314881663
286	4.705051137718658
287	4.718528606664553
288	4.496096231896186
289	4.766248829568862
290	4.980441959141531
291	4.708178413420451
292	4.643281143752707
293	4.629066671858364
294	4.729491226819657
295	4.4612361204043705
296	4.248622237316672
297	4.565821568553147
298	4.60744673076144
299	4.600886435998474
300	4.795381169857861
301	4.708975290360608
302	4.617669365447097
303	4.674985855697177
304	4.532811919025583
305	4.449698609068458
306	4.817469217629041
307	4.920461417738659
308	4.652250463958792
309	4.73442116086245
310	4.814527293964556
311	4.836400708485074
312	4.99766859861331
313	4.8364644281787825
314	4.5876664323155065
315	4.763305838499441
316	4.950232687009022
317	4.856123089403663
318	4.90136652590682
319	5.108609343105275
320	5.006326745038116
321	4.678402533926327
322	4.823139154957767
323	4.833867420419351
324	4.755293022191402
325	4.721997672470975
326	4.767438906089393
327	4.72406274505192
328	4.304613588371227
329	4.502965934478566
330	4.662905183509684
331	4.457768023518928
332	4.490883220608847
333	4.611576455054722
334	4.66787925687216
335	4.625115301778129
336	4.851955654908869
337	4.794705143466392
338	4.7876576388651735
339	5.102308303998088
340	4.7326830609575605
341	4.607229704328932
342	4.619701618321512
343	4.5273765695057975
344	4.699624436895665
345	4.3893969048169925
346	4.675421591951709
347	4.797020889518096
348	4.309293935898068
349	4.454728001553376
350	4.2619079888385825
351	4.084441277092283
352	4.346116787595701
353	4.69611838600045
354	4.427938831025147
355	4.510450147415231
356	4.608187134301387
357	4.341029254546148
358	4.864739805058457
359	5.0854043049850075
360	4.8728941348368515
361	4.592845854454982
362	4.542458763036988
363	4.791251222159628
364	4.568573058559803
365	4.624806327573205
366	4.766206932381357
367	4.843844360877109
368	4.896112931253645
369	4.987720822917765
370	5.168859788726693
371	5.124979324129209
372	4.991505094099075
373	4.775207048753579
374	4.44890958468217
375	4.3347254135011966
376	5.133567576305263
377	5.128299948031655
378	4.352044550089198
379	4.270570614741935
380	4.333330133352511
381	4.336406786230901
382	4.351354168089289
383	4.80211475634008
384	4.27531354168547
385	3.563634489302167
386	4.461291700132067
387	4.575655046879079
388	4.2933629529279775
389	4.492682719326446
