line	lower
0	4.154788496506315
1	4.181454261120571
2	4.197194141485031
3	4.197759316620056
4	4.196751674714794
5	4.199448716624708
6	4.213959862955452
7	4.217505591063653
8	4.2290213611945475
9	4.222641293082868
10	4.235797752307898
11	4.229620086367343
12	4.230669710332868
13	4.228632407384526
14	4.2282602579375554
15	4.207294717856255
16	4.220240476878464
17	4.212420162398849
18	4.2078335759632095
19	4.209191396564249
20	4.21664613698624
21	4.203813116585157
22	4.214263048231663
23	4.2141981275978555
24	4.216303183309083
25	4.208318312690072
26	4.205185176403221
27	4.1898782846440055
28	4.187398711809367
29	4.1852421334103225
30	4.182478012031991
31	4.172875876769579
32	4.178757914276039
33	4.178998346078511
34	4.184394017766955
35	4.171017254862888
36	4.179736322337573
37	4.1639194644066
38	4.157023656784945
39	4.1505597586115615
40	4.1640288516022785
41	4.1497780622379405
42	4.147043048278823
43	4.125076530429139
44	4.110647945736069
45	4.096662456495421
46	4.111380988664358
47	4.1121116197119
48	4.125492261994635
49	4.13374552415209
50	4.139112528052498
51	4.117148509526465
52	4.1084101379547375
53	4.1080871143090905
54	4.100188974988806
55	4.09391256181892
56	4.11450368031542
57	4.110675821436264
58	4.095181469431903
59	4.109307917381155
60	4.109852914991507
61	4.101008000574719
62	4.133715617849931
63	4.159298389970276
64	4.1696650689444015
65	4.191269934912365
66	4.191457560199824
67	4.169002769176265
68	4.15190212505004
69	4.122937327527967
70	4.090654917671965
71	4.076881983706753
72	4.078106210393696
73	4.0983464888928305
74	4.105182866217186
75	4.1086103457609795
76	4.11044409529097
77	4.101808870758875
78	4.086030987277653
79	4.089196416020357
80	4.096190360391558
81	4.12108680156404
82	4.146835543079826
83	4.156250342531782
84	4.1569331782543415
85	4.152942447524415
86	4.150243553146323
87	4.145769295645124
88	4.14968133967465
89	4.163461516441578
90	4.180287632048187
91	4.168833914645473
92	4.1633097470858065
93	4.184731344735601
94	4.176643846567664
95	4.19310893980491
96	4.207743973394779
97	4.199034424701405
98	4.162823316445711
99	4.157664574483027
100	4.1488057341463005
101	4.16559949555222
102	4.195689401241607
103	4.215527195494618
104	4.236926204554356
105	4.229001307385639
106	4.2067794140264505
107	4.179970091669629
108	4.1709906311554175
109	4.169032926223455
110	4.1796557382708714
111	4.191759630579769
112	4.224977851466308
113	4.242209913633427
114	4.250366163141948
115	4.216635768114389
116	4.206785267641815
117	4.2044275489165654
118	4.1830843803697295
119	4.182249026359237
120	4.210913091391975
121	4.224816846088582
122	4.213313964986271
123	4.2160157689266935
124	4.193115736513399
125	4.200814017935182
126	4.202870747434416
127	4.231507481750777
128	4.2542314521828
129	4.251593408221926
130	4.2660997917523655
131	4.250203988690754
132	4.2462742155539575
133	4.216855719437068
134	4.220916802985586
135	4.200583521704307
136	4.212039559377807
137	4.176820940482145
138	4.203153380141866
139	4.215442272356784
140	4.20442575080005
141	4.171773061169787
142	4.158496804512902
143	4.144732425576263
144	4.133218566517414
145	4.172409885632995
146	4.191788956142714
147	4.200118403777808
148	4.217563302510839
149	4.2396645370881725
150	4.232975031122493
151	4.2524467070435445
152	4.287227206622534
153	4.285564830882296
154	4.297956989714109
155	4.287836740810716
156	4.279524032597491
157	4.265347386611909
158	4.239423748286708
159	4.220376794455783
160	4.217107084532809
161	4.1925660369187465
162	4.206258716608267
163	4.254423144373218
164	4.2730183967553454
165	4.293973363306444
166	4.34064115465852
167	4.358577523074627
168	4.337220036695775
169	4.307075905434907
170	4.294707614016519
171	4.290408920852171
172	4.291497400569914
173	4.303709761668616
174	4.312900032073933
175	4.300215681400692
176	4.311391703652268
177	4.29404738771247
178	4.280798856315101
179	4.28271979914973
180	4.348949062814297
181	4.311705101566444
182	4.30980316014136
183	4.31081248681412
184	4.3632971314156475
185	4.331293432746282
186	4.369130308994555
187	4.360150262233101
188	4.381678127809233
189	4.361439511409353
190	4.394353093966725
191	4.4169875862501
192	4.469824507320877
193	4.458639918014253
194	4.465170261837796
195	4.427943045366703
196	4.405891419102263
197	4.354929490308253
198	4.362748420356339
199	4.370388585664877
200	4.361213616405839
201	4.401574346596933
202	4.429987592666994
203	4.481261815526435
204	4.481660256079726
205	4.499872719220503
206	4.480284731059962
207	4.52964410826438
208	4.496285300465914
209	4.501929363794834
210	4.5311833389111715
211	4.534615078049669
212	4.4994327210493505
213	4.4768061629587965
214	4.485907234242554
215	4.425762372876134
216	4.3917567498992796
217	4.439784580641747
218	4.486941142198065
219	4.495304267806786
220	4.5305067591537735
221	4.566824544006251
222	4.545539238873941
223	4.548727982836905
224	4.483693749890449
225	4.521319907111777
226	4.55712195493508
227	4.5152562273588215
228	4.605888166627458
229	4.712964600885189
230	4.73123453444026
231	4.7676411546456
232	4.831373882087035
233	4.742819027557073
234	4.665346773753145
235	4.678919198450245
236	4.578123824582066
237	4.553269691844372
238	4.555193902990469
239	4.6579522024443305
240	4.661495810000122
241	4.71063491673498
242	4.700351011325849
243	4.755616468755279
244	4.696416401179294
245	4.680244079213642
246	4.66879176897709
247	4.717508478830649
248	4.621952485774936
249	4.582944518207341
250	4.520688974122015
251	4.507415041780784
252	4.471787734237344
253	4.575033802170556
254	4.614208500191334
255	4.63851222837334
256	4.67062251436561
257	4.750725453760114
258	4.678486176248882
259	4.6902552106383295
260	4.755296437042382
261	4.756466491019411
262	4.674739900477776
263	4.659040059923424
264	4.631027365681433
265	4.512275058080207
266	4.462124350074108
267	4.487310948065883
268	4.526648604582255
269	4.5410676055331916
270	4.681033249172165
271	4.701337099191682
272	4.695196663643226
273	4.735089535143788
274	4.725575879604504
275	4.746514218851514
276	4.807995453474194
277	4.789903369491116
278	4.716425392963371
279	4.796203550490455
280	4.656267262493169
281	4.558208800574784
282	4.559518104182193
283	4.614899566396019
284	4.550086616520109
285	4.5458850496322665
286	4.718553398659703
287	4.747993307336214
288	4.71980430894042
289	4.7178943221714755
290	4.772992484925291
291	4.703191281071793
292	4.5653101494304265
293	4.519368810630281
294	4.534326319350603
295	4.5107208341915115
296	4.48288440302213
297	4.644378853972908
298	4.667025624239704
299	4.665117972730488
300	4.694041274213999
301	4.637888165941331
302	4.555768249898238
303	4.6812857368487055
304	4.676885070814862
305	4.672191580153351
306	4.7575287675496085
307	4.8181230541117905
308	4.765101363892022
309	4.8490059264616505
310	4.838786949580018
311	4.790304035042874
312	4.818298367393973
313	4.835836826452452
314	4.761680163710114
315	4.8617976655436665
316	4.970057328026021
317	4.959006028159136
318	4.861325266792944
319	4.945812454380778
320	4.834325624597957
321	4.804485926015228
322	4.7205939955711
323	4.840100474880455
324	4.680963431608761
325	4.628398942061206
326	4.580032596523627
327	4.60476194647669
328	4.456164243495441
329	4.51149013669946
330	4.578949390168839
331	4.577455465656898
332	4.563833437476217
333	4.735130518212874
334	4.685362206619236
335	4.8055629917370535
336	4.859133825469606
337	4.848590095408826
338	4.761243445237631
339	4.778588685350875
340	4.657131017493882
341	4.617515138509905
342	4.519816555037655
343	4.644791893559015
344	4.590744263516288
345	4.557558840115924
346	4.492785689379372
347	4.506563273724561
348	4.256393563435603
349	4.326201632955603
350	4.4111233434765555
351	4.31548596474431
352	4.510540206907214
353	4.5249843076279515
354	4.508505193687394
355	4.592432875251154
356	4.7714913832713375
357	4.737410470219802
358	4.765354871332777
359	4.817982273616138
360	4.735959438173245
361	4.611249775046057
362	4.636724315267786
363	4.680594206216607
364	4.757278554403835
365	4.722538889854213
366	4.9249376601470205
367	4.940160274315609
368	5.0684466168461615
369	4.9992245676043945
370	5.020084263846135
371	4.783700072310157
372	4.686430513755935
373	4.787135373180577
374	4.741148455328967
375	4.617870373714825
376	4.669812867352873
377	4.617312261655351
378	4.350948551323128
379	4.306533949678405
380	4.530976633823482
381	4.308431120455819
382	4.223098376203344
383	4.358385086016286
384	4.312818727719259
385	4.154884364651445
386	4.3997663987756495
387	4.455497693005073
388	4.492885079492605
389	4.59397469107098
390	4.53851482043847
391	4.659944267927834
392	4.711204553441413
393	4.597930589226886
394	4.544520488594998
395	4.6743709096311274
396	4.700894723128366
397	4.961280637949021
398	5.049324612183463
399	5.305724088816795
400	5.242063328556505
401	5.318104918271639
402	5.095125620515285
403	5.205568744001338
404	4.952028580081431
405	5.0265479171900544
406	4.6371870387878324
407	4.53285928522333
408	4.285422748881571
