line	lower
714	7.519604433333332
715	7.560832566666666
716	7.0963505666666675
717	7.4683939
718	8.318308
719	7.406245999999999
720	7.056743333333333
721	6.394770666666666
722	6.6518039
723	5.8825298
724	5.810557233333333
725	5.254289166666666
726	9.350911266666666
727	10.3556475
728	10.955764
729	7.246470666666667
730	11.076715666666667
731	12.532713333333334
732	13.738697666666667
733	9.062480333333333
734	7.902081666666668
735	7.640289666666667
736	7.187158766666666
737	5.831992866666667
738	4.3795633333333335
739	5.062821233333334
740	5.225440133333333
741	6.281899333333333
742	6.417117
743	7.11572
744	8.608966166666667
745	10.1027005
746	10.047420966666666
747	9.912617466666667
748	8.296574533333333
749	8.608810066666667
750	6.461654066666667
751	5.618077333333333
752	4.4517449000000004
753	4.311312333333333
754	5.145699333333333
755	6.621079433333333
756	6.665273666666667
757	7.0320455
758	6.438416166666667
759	6.758858166666666
760	7.521863666666667
761	7.269888333333333
762	7.091876166666666
763	5.4904866666666665
764	5.551169533333333
765	5.724897833333333
766	6.6504389999999995
767	10.456995466666667
768	11.320321
769	10.5538869
770	6.6167891333333335
771	5.8233498
772	5.481473433333334
773	5.195581866666667
774	4.942670799999999
775	5.1105252666666665
776	7.058027933333334
777	7.063882
778	8.256338666666666
779	6.3405368
780	6.447886799999999
781	7.032905133333334
782	7.560710666666666
783	7.421719666666667
784	6.534441800000001
785	6.058247466666667
786	6.974787133333333
787	6.038536766666667
788	6.340228766666667
789	5.200340700000001
790	5.120144933333333
791	4.9268651
792	5.212248933333334
793	7.576250600000001
794	8.1176001
795	8.561798999999999
796	6.412270933333333
797	6.2795615
798	5.898589
799	7.120602733333333
800	6.6518246
801	6.0988057666666675
802	5.465189766666668
803	5.645927100000001
804	6.789777433333334
805	6.7865891
806	7.050866233333333
807	6.708073233333334
808	6.6483967
809	6.193486466666667
810	6.8858968
811	6.188783666666667
812	9.668879000000002
813	9.613744000000002
814	10.601320333333334
815	7.466694999999999
816	7.4040496666666655
817	7.0069458000000004
818	6.509916566666667
819	6.509362233333333
820	5.828569433333333
821	5.831642666666667
822	4.711127333333334
823	4.830637666666667
824	4.930347333333334
825	5.042678533333333
826	5.236215866666666
827	5.4911581
828	5.0726999
829	5.565285766666666
830	5.0773923666666665
831	5.002164700000001
832	4.098105166666667
833	5.1560911
834	5.9372519
835	7.535098566666666
836	7.7850778
837	9.604736
838	8.6849031
839	7.880444100000001
840	5.5726691
841	5.545054533333334
842	5.665124033333334
843	8.4522277
844	8.216035933333332
845	10.000385099999999
846	8.643388766666666
847	11.569512666666666
848	11.204046
849	10.883997333333333
850	8.4623802
851	7.789187533333333
852	6.770571366666666
853	8.3300135
854	12.880522833333332
855	16.182930666666667
856	15.722866333333334
857	9.897879333333334
858	6.894107766666667
859	6.059471533333334
860	8.715522533333333
861	8.243444766666666
862	7.498709000000001
863	5.275238533333333
864	6.088230066666667
865	6.9947664
866	7.071533366666666
867	9.926107833333333
868	10.142745166666666
869	10.005115833333333
870	6.659572366666666
871	5.887875366666667
872	6.8775932
873	7.592147166666666
874	8.446913499999999
875	8.076628733333333
876	8.523819566666667
877	7.700915366666666
878	7.407940133333334
879	6.4464581333333335
880	9.200026000000001
881	12.119123333333334
882	14.286298333333335
883	12.510396666666667
884	10.261617666666666
885	10.287222666666667
886	9.162455866666667
887	8.804152733333334
888	8.5626669
889	8.507449800000002
890	10.455854933333333
891	8.8611341
892	8.8462485
893	6.506207833333334
894	6.278709500000001
895	6.541362866666667
896	6.998071866666666
897	9.040946866666667
898	9.2993972
899	10.483565866666666
900	8.284971533333334
901	9.991448666666667
902	7.688451333333334
903	8.170350333333333
904	7.633801666666668
905	9.463635666666667
906	10.697380666666668
907	12.104859666666664
908	12.498703666666666
909	10.861031666666667
910	8.459584666666666
911	6.764192066666667
912	8.993889733333333
913	8.748951066666667
914	11.666181666666668
915	11.994691666666668
916	11.199021
917	9.845623333333334
918	9.178747333333334
919	9.501656
920	8.739537
921	7.512568333333334
922	7.954269233333332
923	8.9204679
924	9.097087566666668
925	11.609545333333335
926	10.631165
927	10.064831
928	9.496232
929	8.445506166666666
930	10.282132166666665
931	8.410774733333334
932	12.6065479
933	14.159064899999999
934	14.337335000000001
935	10.579149333333334
936	8.249257666666667
937	11.985704666666669
938	12.194705466666667
939	10.585983133333334
940	6.550963666666667
941	5.9322344
942	7.299881066666667
943	7.177427066666667
944	7.0651362
945	6.005717733333333
946	5.732417866666666
